Cell_name	Zvalue	Color	Cluster	ADRA1A	SP1
MGH97_P8_F01	NA	black	0	0	0
MGH97_P10_H09	-0.49423564336	green3	2	0.58015	2.5074
MGH97_P10_E06	-3.0515050098	black	0	3.5183	0.10702
MGH97_P10_D10	NA	black	0	0.96125	0
MGH97_P10_A03	-0.166679938148	green3	2	1.4022	0.7891
MGH97_P10_A05	NA	black	0	1.2497	0
MGH97_P10_A01	0.209500414323	green3	2	2.1427	1.8176
MGH97_P9_D09	NA	black	0	0	0
MGH97_P9_D06	NA	black	0	0.93734	0
MGH97_P9_G05	1.95870485849	black	0	3.236	2.6866
MGH97_P10_E05	NA	black	0	0.27858	0
MGH97_P8_F10	NA	black	0	0.34596	0
MGH97_P10_A04	NA	black	0	0.18015	0
MGH97_P9_A07	NA	black	0	0	2.3357
MGH97_P9_A08	0.458948198706	green3	2	0.47508	0.76129
MGH97_P9_H12	NA	black	0	1.8221	0
MGH97_P10_G03	0.564718751623	green3	2	0.38184	0.6951
MGH97_P8_B03	0.0169949428752	green3	2	1.434	1.6309
MGH97_P10_H07	NA	black	0	0.21288	0
MGH97_P10_E01	NA	black	0	0	0
MGH97_P9_F11	NA	black	0	1.8667	0
MGH97_P8_B12	-2.1301750367	black	0	3.0174	0.27023
MGH97_P9_H02	NA	black	0	0.66993	0
MGH97_P9_C11	0.224168533696	green3	2	0.93282	0.34596
MGH97_P8_A01	NA	black	0	0	1.1177
MGH97_P10_F07	NA	black	0	0	0
MGH97_P10_G01	NA	black	0	0	0
MGH97_P10_H05	NA	black	0	0.34483	0
MGH97_P9_F07	NA	black	0	0	0.71105
MGH97_P9_D08	NA	black	0	0	0.8528
MGH97_P9_E05	NA	black	0	1.6563	0
MGH97_P8_B09	NA	black	0	1.2166	0
MGH97_P10_E12	-0.189204123779	green3	2	0.38515	1.8213
MGH97_P10_B10	NA	black	0	0	0.24123
MGH97_P9_E03	NA	black	0	0.42438	0
MGH97_P9_G07	NA	black	0	0	0
MGH97_P9_C09	-0.593716462041	green3	2	0.419	2.4518
MGH97_P10_B11	NA	black	0	4.6822	0
MGH97_P9_B05	NA	black	0	0	0
MGH97_P9_A12	NA	black	0	0.64432	0
MGH97_P8_D10	-0.145294001468	green3	2	1.2827	0.32077
MGH97_P8_C05	-0.76720023591	green3	2	1.7924	0.19661
MGH97_P9_D02	NA	black	0	0.37295	0
MGH97_P9_D07	NA	black	0	0.60407	0
MGH97_P8_F03	-0.137169785552	green3	2	1.2833	0.38847
MGH97_P8_C12	NA	black	0	0.91073	0
MGH97_P10_E10	NA	black	0	0	0
MGH97_P10_H10	NA	black	0	0.62293	0
MGH97_P10_C07	NA	black	0	0.6663	0
MGH97_P9_E04	NA	black	0	0	1.4011
MGH97_P8_H10	-2.72205369689	black	0	3.9223	0.46467
MGH97_P9_F03	NA	black	0	0.60975	0
MGH97_P10_C08	NA	black	0	0	0
MGH97_P8_B11	NA	black	0	1.3813	0
MGH97_P10_C01	NA	black	0	0	1.1871
MGH97_P9_D04	-0.59739446239	green3	2	0.6526	2.862
MGH97_P10_B06	-0.755479402031	green3	2	2.294	0.80983
MGH97_P8_H09	NA	black	0	1.3674	0
MGH97_P9_F05	0.599348073306	green3	2	0.38736	0.63599
MGH97_P9_B04	-0.41247024521	green3	2	0.58592	2.3584
MGH97_P9_C12	NA	black	0	0	2.5228
MGH97_P8_B02	NA	black	0	0	0
MGH97_P9_F04	NA	black	0	0	0
MGH97_P10_G02	NA	black	0	1.0398	0
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	0	1.5922
MGH97_P10_G12	NA	black	0	1.2253	0
MGH97_P9_A02	NA	black	0	0.39944	0
MGH97_P8_G03	NA	black	0	0.99059	0
MGH97_P8_D09	NA	black	0	0	0
MGH97_P10_C06	0.174466126988	green3	2	0.62293	1.1686
MGH97_P8_H03	NA	black	0	0	1.606
MGH97_P8_A10	NA	black	0	1.0384	0
MGH97_P8_B06	NA	black	0	0	0.42008
MGH97_P9_G08	NA	black	0	0.85599	0
MGH97_P8_B01	-0.661127134016	green3	2	1.918	0.57434
MGH97_P10_B08	NA	black	0	0.67717	0
MGH97_P10_C12	0.655563503221	green3	2	0.51904	0.34028
MGH97_P9_A10	NA	black	0	0.70487	0
MGH97_P9_C10	NA	black	0	0	0.95903
MGH97_P9_G03	NA	black	0	1.6064	0
MGH97_P10_B02	NA	black	0	2.1528	0
MGH97_P10_A08	-0.0120838930618	green3	2	0.80488	1.5874
MGH97_P8_C09	-1.13373612069	green3	2	2.9638	0.86156
MGH97_P10_D05	-0.602376470781	green3	2	0.40926	2.4531
MGH97_P10_F02	0.0373018311907	green3	2	1.2491	2.0803
MGH97_P9_D10	NA	black	0	0	2.8604
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0.64985	0
MGH97_P8_C06	NA	black	0	0.96791	0
MGH97_P8_A03	0.837310483628	green3	2	0.47197	0.10702
MGH97_P9_C04	NA	black	0	0.97379	0
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	NA	black	0	0	0.9115
MGH97_P9_E12	NA	black	0	0.67627	0
MGH97_P9_A05	NA	black	0	1.146	0
MGH97_P10_F06	NA	black	0	0.34596	0
MGH97_P9_E01	NA	black	0	4.233	0
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	1.099	0
MGH97_P9_H08	0.813876300144	green3	2	0.42653	0.23756
MGH97_P9_E08	NA	black	0	1.7638	0
MGH97_P8_C07	NA	black	0	0.0057593	0
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	NA	black	0	1.8572	0
MGH97_P8_C11	NA	black	0	0.87735	0
MGH97_P9_C03	0.447092436791	green3	2	0.74502	0.26303
MGH97_P8_E03	0.65705704504	green3	2	0.62012	0.1003
MGH97_P10_B01	NA	black	0	0.83996	0
MGH97_P9_B11	NA	black	0	1.5311	0
MGH97_P9_G02	NA	black	0	0	0
MGH97_P8_G02	NA	black	0	0	0
MGH97_P10_G10	0.0962795247025	green3	2	1.0426	0.51197
MGH97_P9_G06	1.23871063058	green3	2	3.0465	2.3482
MGH97_P9_E02	NA	black	0	0	2.474
MGH97_P9_C06	NA	black	0	0	2.6604
MGH97_P10_H06	NA	black	0	1.0531	0
MGH97_P8_B05	5.429478139	black	0	4.0037	3.8364
MGH97_P9_F08	-0.950026273446	green3	2	0.51197	3.1849
MGH97_P10_F05	NA	black	0	0	0
MGH97_P8_D06	NA	black	0	0	0
MGH97_P8_D12	NA	black	0	0.31499	0
MGH97_P9_H06	NA	black	0	0.29866	0
MGH97_P9_C08	NA	black	0	0	1.7212
MGH97_P10_D06	NA	black	0	0.37407	0
MGH97_P8_G12	-0.768856190766	green3	2	0.63599	3.1771
MGH97_P10_C10	NA	black	0	0.45101	0
MGH97_P8_H07	NA	black	0	1.3144	0
MGH97_P10_E08	0.644809380803	green3	2	0.62574	0.11237
MGH97_P10_G11	NA	black	0	0.29983	0
MGH97_P10_E07	-0.754908455759	green3	2	0.34142	2.5876
MGH97_P10_F03	0.557983036999	green3	2	0.59455	0.38184
MGH97_P8_F09	0.089738680744	green3	2	0.67897	1.3306
MGH97_P10_F04	NA	black	0	0.56071	0
MGH97_P9_H03	NA	black	0	0	0
MGH97_P10_D09	NA	black	0	1.1296	0
MGH97_P8_C01	NA	black	0	2.9822	0
MGH97_P9_C02	-0.0568545364955	green3	2	0.95159	1.8584
MGH97_P8_F07	NA	black	0	0	0
MGH97_P10_G06	NA	black	0	0.99783	0
MGH97_P9_B01	0.721525425621	green3	2	4.4079	1.8663
MGH97_P10_E04	0.0640007916246	green3	2	0.64339	1.4027
MGH97_P8_B07	NA	black	0	0	1.3623
MGH97_P8_G07	NA	black	0	0	1.3208
MGH97_P9_B08	NA	black	0	0.76299	0
MGH97_P9_C01	NA	black	0	0	0.15445
MGH97_P8_G01	NA	black	0	0.50386	0
MGH97_P9_H04	NA	black	0	0.57918	0
MGH97_P10_F11	NA	black	0	0.66539	0
MGH97_P10_D03	NA	black	0	0	0
MGH97_P10_C09	NA	black	0	0	0
MGH97_P8_E06	NA	black	0	0	0.41359
MGH97_P8_E09	-2.17358340847	black	0	2.8383	0.1003
MGH97_P8_E05	NA	black	0	0	1.1204
MGH97_P8_A08	NA	black	0	0.80735	0
MGH97_P10_F12	NA	black	0	0	0.077243
MGH97_P9_D01	NA	black	0	0.94261	0
MGH97_P9_E09	NA	black	0	0	0
MGH97_P8_A06	0.424566054641	green3	2	1.6498	2.589
MGH97_P10_C02	0.078667963632	green3	2	1.0779	0.22033
MGH97_P10_C11	0.488073247351	green3	2	0.45523	0.73466
MGH97_P8_B10	NA	black	0	0.89453	0
MGH97_P9_E11	NA	black	0	0	2.5675
MGH97_P9_F06	NA	black	0	0	1.9153
MGH97_P10_H11	NA	black	0	0	0
MGH97_P9_B06	-0.900512312519	green3	2	2.4916	0.80074
MGH97_P10_E11	NA	black	0	0.45207	0
MGH97_P9_B09	NA	black	0	2.8939	0
MGH97_P9_B03	NA	black	0	1.2004	0
MGH97_P9_B10	NA	black	0	0.49467	0
MGH97_P8_H12	0.990968072622	green3	2	0.33914	0.12168
MGH97_P10_A02	NA	black	0	1.2073	0
MGH97_P8_A04	NA	black	0	0	0.094912
MGH97_P10_G05	NA	black	0	0.37295	0
MGH97_P9_H10	NA	black	0	0.27381	0
MGH97_P9_A11	NA	black	0	0.46884	0
MGH97_P8_A12	NA	black	0	0	1.1859
MGH97_P8_C08	0.161081162934	green3	2	0.81147	1.0079
MGH97_P8_A07	0.085470765191	green3	2	0.6663	1.346
MGH97_P10_H03	NA	black	0	0	0
MGH97_P8_H04	NA	black	0	0	1.3863
MGH97_P9_C07	NA	black	0	0.9396	0
MGH97_P9_H07	-0.210919957523	green3	2	0.73985	2.1157
MGH97_P8_C02	NA	black	0	0	3.7815
MGH97_P10_B09	NA	black	0	2.113	0
MGH97_P9_E07	0.256931054936	green3	2	0.51299	1.0827
MGH97_P10_C03	NA	black	0	0	0
93_P3_D02	NA	black	0	0	0
93_P3_B08	0.451242598362	green3	2	0.52607	0.71194
93_P3_D10	1.08382639906	green3	2	0.24123	0.15575
93_P3_H02	0.0350514751851	green3	2	1.3962	1.7316
93_P3_E06	0.770384207334	green3	2	0.50894	0.14666
93_P3_F08	NA	black	0	0	0.99639
93_P3_F07	NA	black	0	0	3.4363
93_P3_B02	NA	black	0	0.78409	0
93_P3_G02	NA	black	0	1.1421	0
93_P3_G06	NA	black	0	0	0
93_P3_F05	NA	black	0	0.50691	0
93_P3_H01	NA	black	0	0.73552	0
93_P3_F06	NA	black	0	0.83026	0
93_P3_D08	-0.021048678788	green3	2	0.46048	1.5772
93_P3_E03	NA	black	0	0.67265	0
93_P3_A04	NA	black	0	0.67987	0
93_P3_H03	NA	black	0	0	0
93_P3_H10	NA	black	0	0	0.74244
93_P3_A09	NA	black	0	3.7988	0
93_P3_D11	NA	black	0	0.4782	0
93_P3_E12	NA	black	0	0	1.7268
93_P3_G05	1.54077667931	black	0	3.128	2.497
93_P3_D12	-0.0777716933146	green3	2	0.48543	1.6754
93_P3_E11	NA	black	0	1.7386	0
93_P3_B10	-0.164763694301	green3	2	0.38405	1.7849
93_P3_B05	NA	black	0	2.4236	0
93_P3_H08	NA	black	0	0	0
93_P3_H04	-0.164438227092	green3	2	1.278	0.13093
93_P3_F12	-0.495082265538	green3	2	0.89297	3.5165
93_P3_A07	0.223193834048	green3	2	1.4415	2.514
93_P3_E04	NA	black	0	0.87421	0
93_P3_C07	NA	black	0	0	0.47197
93_P3_G09	NA	black	0	0.66812	0
93_P3_A03	-0.205810549976	green3	2	1.4136	0.65535
93_P3_D05	-0.20391644183	green3	2	0.60312	1.9627
93_P3_A10	NA	black	0	1.0079	0
93_P3_E02	NA	black	0	0	0
93_P3_C04	2.43735628463	black	0	4.2302	2.5288
93_P3_F02	NA	black	0	0	0.8213
93_P3_E07	NA	black	0	0.73292	0
93_P3_D09	NA	black	0	0	0.75617
93_P3_D07	0.0236520691487	green3	2	1.1097	0.94035
93_P3_G12	NA	black	0	0.32077	0
93_P3_A05	0.558270060116	green3	2	1.5276	3.4268
93_P3_C05	0.754645840765	green3	2	0.45418	0.2857
93_P3_F09	NA	black	0	0	0
93_P3_G07	NA	black	0	1.1023	0
93_P3_C01	NA	black	0	0.36849	0
93_P3_C11	NA	black	0	1.196	0
93_P3_E05	NA	black	0	0.98987	0
93_P3_A12	NA	black	0	3.7799	0
93_P3_E09	-0.175479175112	green3	2	0.56462	1.8813
93_P3_D03	NA	black	0	0.4782	0
93_P3_D01	NA	black	0	0.52005	0
93_P3_G04	NA	black	0	0.80735	0
93_P3_E01	NA	black	0	0.92372	0
93_P3_G11	NA	black	0	1.0079	0
93_P3_A06	NA	black	0	1.7334	0
93_P3_G10	0.738512136749	green3	2	0.52306	0.17505
93_P3_A11	-0.106753656043	green3	2	1.0377	2.4714
93_P3_C03	NA	black	0	0.73379	0
93_P3_B11	NA	black	0	0	0
93_P3_G08	-1.27878450776	red	1	2.4823	0.46989
93_P3_B06	NA	black	0	0	0
93_P3_A02	NA	black	0	0.53007	0
93_P3_D06	NA	black	0	0	1.8488
93_P3_B12	-0.899076910147	green3	2	0.4049	2.886
93_P3_B09	NA	black	0	3.499	0
93_P6_A04	NA	black	0	1.025	0
93_P6_B02	0.0555136615858	green3	2	1.269	2.1922
93_P6_E05	-0.761562477149	green3	2	1.8781	0.36401
93_P6_B09	NA	black	0	4.3316	0
93_P6_H11	NA	black	0	3.4897	0
93_P5_E06	0.441361006501	green3	2	0.4957	0.76808
93_P5_C05	NA	black	0	1.2851	0
93_P5_H06	NA	black	0	2.6895	0
93_P5_G05	NA	black	0	1.4249	0
93_P5_C09	NA	black	0	0	0
93_P6_D09	-0.742433113755	green3	2	1.7937	0.24245
93_P5_H04	NA	black	0	2.0409	0
93_P6_A06	NA	black	0	0.53207	0
93_P6_F03	NA	black	0	0	0
93_P6_B05	-0.0115571902047	green3	2	0.59741	1.5685
93_P6_C11	NA	black	0	1.5256	0
93_P5_H09	NA	black	0	3.8184	0
93_P5_G03	NA	black	0	1.1512	0
93_P5_F04	NA	black	0	1.2684	0
93_P6_H12	0.863986877684	green3	2	0.37962	0.24123
93_P5_G07	0.530076669182	green3	2	2.0902	2.2333
93_P6_C05	NA	black	0	0.36737	0
93_P6_D05	-0.0765326439135	green3	2	0.90689	1.8918
93_P5_C12	-0.0410669203259	green3	2	1.1296	2.6339
93_P6_A03	-0.127448668622	green3	2	1.2624	0.2857
93_P5_E08	NA	black	0	1.4901	0
93_P6_A08	0.623977895521	green3	2	0.64893	0.09356
93_P6_A10	NA	black	0	3.7216	0
93_P6_A02	NA	black	0	0.81311	0
93_P5_G12	NA	black	0	0.90612	0
93_P5_E01	NA	black	0	0	0
93_P6_A09	NA	black	0	0.19661	0
93_P6_H05	NA	black	0	0	0
93_P6_H10	NA	black	0	3.0969	0
93_P5_C08	-0.0681974885616	green3	2	1.2339	0.61353
93_P5_A09	NA	black	0	1.4271	0
93_P5_B09	-0.0481699369641	green3	2	1.5049	1.3994
93_P5_A05	NA	black	0	0.78241	0
93_P6_E04	NA	black	0	1.2987	0
93_P5_A04	NA	black	0	0	0.35276
93_P6_A11	-0.0906148515029	green3	2	1.515	1.2678
93_P5_B12	0.371428403002	green3	2	0.71896	0.55287
93_P5_F12	NA	black	0	0	0
93_P5_H08	NA	black	0	3.4615	0
93_P6_C08	0.313830898447	green3	2	0.89142	0.12168
93_P5_F10	NA	black	0	0.52206	0
93_P5_E11	NA	black	0	1.3774	0
93_P6_B03	0.0979561409394	green3	2	1.2898	2.5158
93_P6_C02	NA	black	0	1.4673	0
93_P6_B04	NA	black	0	1.319	0
93_P5_D10	NA	black	0	0.40708	0
93_P6_F04	0.336738579332	green3	2	0.7137	0.65901
93_P6_H04	NA	black	0	0.97966	0
93_P6_C01	NA	black	0	0	0
93_P5_G06	NA	black	0	0.46362	0
93_P6_A07	NA	black	0	1.766	0
93_P5_H10	NA	black	0	0	0
93_P6_F08	0.0263884238174	green3	2	0.78325	1.4673
93_P5_H01	NA	black	0	1.7163	0
93_P5_B02	NA	black	0	0.41792	0
93_P5_G01	NA	black	0	2.3268	0
93_P6_A12	0.107781345534	green3	2	1.0426	0.36961
93_P5_G11	NA	black	0	1.0129	0
93_P6_E11	0.141487450713	green3	2	1.2654	3.5613
93_P5_D07	NA	black	0	1.2054	0
93_P6_E02	NA	black	0	3.3406	0
93_P6_E09	0.266855357113	green3	2	1.4276	2.7772
93_P5_F09	NA	black	0	0.82863	0
93_P6_E06	NA	black	0	1.3022	0
93_P5_A06	NA	black	0	0	0
93_P5_D04	NA	black	0	0.40163	0
93_P5_H07	NA	black	0	1.2166	0
93_P6_D06	0.437495281309	green3	2	0.45418	0.82049
93_P6_C07	0.164145342086	green3	2	0.55483	1.2302
93_P5_F07	NA	black	0	2.0458	0
93_P5_C04	NA	black	0	1.5165	0
93_P5_A02	NA	black	0	1.6281	0
93_P5_A07	-0.349912424721	green3	2	1.5748	0.6107
93_P5_A08	NA	black	0	1.2863	0
93_P6_B12	1.01613685136	green3	2	2.4547	2.4898
93_P5_G04	NA	black	0	3.8058	0
93_P5_H11	NA	black	0	0	0
93_P6_E03	NA	black	0	1.5013	0
93_P6_B07	NA	black	0	0.79494	0
93_P5_D02	0.335315421402	green3	2	0.8024	0.43082
93_P6_D08	NA	black	0	0.82701	0
93_P6_A01	NA	black	0	0.76129	0
93_P5_E12	NA	black	0	0.7277	0
93_P5_A03	NA	black	0	2.2945	0
93_P5_F02	NA	black	0	0.93282	0
93_P6_F06	-0.749102116836	green3	2	2.6119	0.9855
93_P5_F08	NA	black	0	0	0
93_P6_C10	0.513781940694	green3	2	0.73725	0.092207
93_P5_G08	NA	black	0	3.7463	0
93_P6_D07	NA	black	0	1.9011	0
93_P6_F05	NA	black	0	1.8643	0
93_P5_C07	NA	black	0	0.91762	0
93_P5_B03	NA	black	0	1.4441	0
93_P6_E10	-0.72909857163	green3	2	1.9598	0.53007
93_P5_A11	NA	black	0	0.94935	0
93_P5_F01	NA	black	0	0	0
93_P5_C03	-0.494411217266	green3	2	1.6262	0.37072
93_P6_B10	NA	black	0	0.61824	0
93_P5_E03	NA	black	0	1.1077	0
93_P5_G09	NA	black	0	0.87027	0
93_P5_C10	NA	black	0	0.69955	0
93_P5_E10	NA	black	0	0.99639	0
93_P5_D08	NA	black	0	0	0
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0	0
MGH93_P7_D02	NA	black	0	0	0
MGH93_P7_A03	0.608753761827	green3	2	0.6663	0.077243
MGH93_P7_B06	NA	black	0	0.55876	0
MGH93_P7_C09	1.58656861273	black	0	1.7883	4.6652
MGH93_P7_F07	NA	black	0	0	0
MGH93_P7_B02	NA	black	0	0	0.58976
MGH93_P7_H05	NA	black	0	0	0
MGH93_P7_H09	NA	black	0	1.3317	0
MGH93_P7_D10	NA	black	0	2.5573	0
MGH93_P7_B11	NA	black	0	0	0
MGH93_P7_F11	-0.552324696819	green3	2	0.72421	2.9536
MGH93_P7_C04	NA	black	0	4.652	0
MGH93_P7_F02	NA	black	0	1.0724	0
MGH93_P7_D12	0.195739047657	green3	2	1.3818	2.6415
MGH93_P7_G04	NA	black	0	1.8639	0
MGH93_P7_A10	NA	black	0	0.78827	0
MGH93_P7_G09	-0.0329767785389	green3	2	1.263	1.1972
MGH93_P7_F06	0.068146266338	green3	2	0.95159	1.168
MGH93_P7_H08	NA	black	0	0	0.91227
MGH93_P7_A11	NA	black	0	0.51501	0
MGH93_P7_G10	NA	black	0	1.2815	0
MGH93_P7_G03	NA	black	0	1.0704	0
MGH93_P7_G07	NA	black	0	2.5018	0
MGH93_P7_A12	-0.107799426349	green3	2	1.2497	0.34142
MGH93_P7_A06	NA	black	0	0	0
MGH93_P7_A08	0.0556118785174	green3	2	0.49467	1.4468
MGH93_P7_H10	-0.0580128275279	green3	2	1.2497	0.86235
MGH93_P7_C05	-0.141935188044	green3	2	0.91073	2.1852
MGH93_P7_C12	NA	black	0	0.9092	0
MGH93_P7_C07	NA	black	0	1.4415	0
MGH93_P7_B03	NA	black	0	1.3835	0
MGH93_P7_A07	NA	black	0	0.41684	0
MGH93_P7_E10	2.10267146179	black	0	3.0495	2.8826
MGH93_P7_F04	NA	black	0	0.74674	0
MGH93_P7_A09	-0.296438839393	green3	2	0.67356	2.236
MGH93_P7_E06	NA	black	0	0.4844	0
MGH93_P7_C02	NA	black	0	1.8679	0
MGH93_P7_F10	NA	black	0	2.8838	0
MGH93_P7_C10	NA	black	0	1.1454	0
MGH93_P7_H07	NA	black	0	0.34483	0
MGH93_P7_H01	NA	black	0	1.8375	0
MGH93_P7_B10	NA	black	0	1.9377	0
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	-0.200550812258	green3	2	1.57	1.0043
MGH93_P7_A01	NA	black	0	0.852	0
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0.79577	0
MGH93_P7_E05	NA	black	0	0	0
MGH93_P7_D08	-0.783136358511	green3	2	1.8805	0.33457
MGH93_P7_D01	-0.0871196433119	green3	2	1.0888	2.7255
MGH93_P7_H11	2.3580638105	black	0	3.4504	2.7908
MGH93_P7_H12	NA	black	0	0.012926	0
MGH93_P7_D05	NA	black	0	1.2333	0
MGH93_P7_E04	0.0511876309548	green3	2	1.2654	2.1622
MGH93_P7_D04	NA	black	0	2.6697	0
MGH93_P7_C06	NA	black	0	0.50386	0
MGH93_P7_E12	NA	black	0	1.984	0
MGH93_P7_G06	NA	black	0	1.5395	0
MGH93_P7_B04	-0.532490457622	green3	2	0.9381	4.0017
MGH93_P7_F03	0.0332206818169	green3	2	1.5039	1.6722
MGH93_P7_B12	NA	black	0	1.1263	0
MGH93_P7_H04	NA	black	0	0.97233	0
MGH93_P7_A05	NA	black	0	0.52807	0
MGH93_P7_D07	0.177508655891	green3	2	0.88284	0.79077
MGH93_P7_F01	NA	black	0	1.4542	0
MGH93_P7_F05	NA	black	0	1.4584	0
93_P10_H10	0.12232592326	green3	2	1.0482	0.086784
93_P10_E02	0.462388857069	green3	2	0.44467	0.7891
93_P9_C04	0.555542279072	green3	2	0.70752	0.079975
93_P9_A08	NA	black	0	0.15056	0
93_P9_G06	NA	black	0	1.4431	0
93_P8_F09	NA	black	0	0	0
93_P8_G06	NA	black	0	1.005	0
93_P9_E04	NA	black	0	0.75018	0
93_P10_D06	NA	black	0	3.8027	0
93_P9_B07	0.981470900047	green3	2	0.34028	0.13356
93_P9_G08	NA	black	0	0.9568	0
93_P9_D04	NA	black	0	0.95382	0
93_P8_E07	NA	black	0	0	0
93_P9_H01	NA	black	0	0.6173	0
93_P9_B08	NA	black	0	0.55974	0
93_P10_E03	NA	black	0	0.38736	0
93_P8_H09	1.0374634822	green3	2	2.9716	2.2491
93_P10_B02	-0.177416242937	green3	2	0.59837	1.9057
93_P8_B06	0.00814917762576	green3	2	1.2147	1.7377
93_P10_E05	NA	black	0	0.72159	0
93_P8_E06	-0.178493188655	green3	2	3.225	1.489
93_P10_A02	NA	black	0	0.67717	0
93_P8_B04	NA	black	0	0.31615	0
93_P8_C05	-0.060187803434	green3	2	1.3202	1.1336
93_P9_F12	NA	black	0	0.82538	0
93_P10_A01	NA	black	0	0	0
93_P8_A10	NA	black	0	1.03	0
93_P9_B06	-0.205801023017	green3	2	1.3074	0.098958
93_P10_D12	-0.00335688243506	green3	2	1.1583	0.83269
93_P8_D04	NA	black	0	1.4212	0
93_P9_B10	NA	black	0	4.4259	0
93_P9_E12	0.560975056581	green3	2	0.70044	0.089498
93_P9_B02	-0.223050429861	green3	2	1.0172	3.1401
93_P8_G11	NA	black	0	2.2636	0
93_P10_H08	4.09964903969	black	0	4.7785	2.936
93_P10_B04	NA	black	0	0.60597	0
93_P9_C12	NA	black	0	4.2353	0
93_P8_D11	NA	black	0	0	0
93_P8_A03	0.191104148907	green3	2	0.75617	0.99494
93_P9_F02	-0.925316221758	green3	2	2.0594	0.39835
93_P10_F03	-1.44922271392	red	1	2.2585	0.071763
93_P9_G11	NA	black	0	0.74244	0
93_P8_B09	NA	black	0	0	0
93_P9_E05	NA	black	0	1.105	0
93_P8_E09	NA	black	0	0	0
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	0.97966	0
93_P8_D06	NA	black	0	3.4737	0
93_P8_C06	-0.130317099371	green3	2	2.272	1.4378
93_P10_C01	-0.539569083871	green3	2	0.76808	3.0647
93_P8_A05	NA	black	0	0	0
93_P8_C11	NA	black	0	0	0
93_P8_E08	-1.9969325198	black	0	2.9105	0.2762
93_P8_G12	NA	black	0	1.9968	0
93_P9_D09	-0.199099567134	green3	2	0.86552	2.3039
93_P8_D05	-0.100796672258	green3	2	1.2253	0.11237
93_P9_F04	NA	black	0	1.2154	0
93_P10_H12	NA	black	0	0.52507	0
93_P9_H09	NA	black	0	0.65535	0
93_P10_E06	NA	black	0	0.83835	0
93_P10_D07	0.747521102405	green3	2	2.7974	2.111
93_P8_G05	NA	black	0	0	0.19156
93_P9_A03	NA	black	0	1.8323	0
93_P10_E10	NA	black	0	0.29042	0
93_P10_G11	-0.465685870205	green3	2	0.21288	2.101
93_P10_F08	NA	black	0	0.73292	0
93_P8_F07	NA	black	0	0	3.207
93_P10_E01	-0.826848038807	green3	2	3.7124	1.2228
93_P9_E07	NA	black	0	4.223	0
93_P9_E03	0.66676328394	green3	2	0.32998	0.60312
93_P9_D12	-0.575209623822	green3	2	0.6663	2.8478
93_P8_E03	NA	black	0	0	0
93_P10_E12	NA	black	0	2.4117	0
93_P8_F11	NA	black	0	0.70487	0
93_P9_B03	NA	black	0	1.4308	0
93_P9_H10	-0.829523764097	green3	2	0.85917	4.4153
93_P10_E04	NA	black	0	3.8112	0
93_P8_A07	-0.0143655495564	green3	2	1.1017	1.8184
93_P8_F08	NA	black	0	1.1629	0
93_P10_C11	NA	black	0	0.76893	0
93_P10_H07	NA	black	0	1.4552	0
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	0.48852	0
93_P9_B11	0.225720402692	green3	2	0.32308	1.2284
93_P9_G10	NA	black	0	0.39835	0
93_P10_F05	NA	black	0	0.78073	0
93_P9_F10	NA	black	0	0.75275	0
93_P9_A02	-0.127290808108	green3	2	1.0201	2.5173
93_P8_D10	NA	black	0	0	0
93_P10_G04	NA	black	0	3.3988	0
93_P10_C05	NA	black	0	0.4351	0
93_P8_C07	NA	black	0	1.8945	0
93_P9_E06	NA	black	0	1.0468	0
93_P8_B11	NA	black	0	0	0
93_P10_H01	NA	black	0	0.29278	0
93_P8_H05	NA	black	0	0	0
93_P9_B09	NA	black	0	0.94111	0
93_P8_H07	NA	black	0	2.8059	0
93_P10_C10	NA	black	0	1.5351	0
93_P8_D12	NA	black	0	2.3679	0
93_P8_C03	NA	black	0	1.7609	0
93_P10_C03	0.190130044595	green3	2	1.3573	2.7592
93_P8_D08	NA	black	0	0.75018	0
93_P8_E10	NA	black	0	1.2234	0
93_P10_A12	0.783845045273	green3	2	0.4351	0.27143
93_P10_F10	NA	black	0	0	0
93_P9_F07	NA	black	0	0	0
93_P8_B03	NA	black	0	0	3.7148
93_P9_G05	NA	black	0	0	0
93_P10_A05	NA	black	0	0.53406	0
93_P9_C06	-0.416934584379	green3	2	2.3516	1.1718
93_P8_A02	NA	black	0	0.89453	0
93_P8_F01	NA	black	0	0	0
93_P8_G04	NA	black	0	0	0
93_P9_D06	0.568839669894	green3	2	0.27739	0.78994
93_P10_A11	NA	black	0	0.9092	0
93_P10_B12	0.502335056615	green3	2	1.7803	2.517
93_P8_B02	NA	black	0	0.72072	0
