Cell_name	Zvalue	Color	Cluster	F3	SP1
93_P6_A12	-0.0490747072717	red	1	1.0144	0.36961
93_P5_G11	NA	black	0	0	0
93_P6_E11	-0.943100651355	red	1	0.38957	3.5613
93_P5_D07	NA	black	0	0	0
93_P6_E02	NA	black	0	0	0
93_P6_E09	-0.520889971774	red	1	0.4351	2.7772
93_P5_F09	NA	black	0	0.33914	0
93_P6_E06	NA	black	0	0	0
93_P5_A06	NA	black	0	0	0
93_P5_D04	NA	black	0	0	0
93_P5_H07	NA	black	0	0	0
93_P6_D06	NA	black	0	0	0.82049
93_P6_C07	NA	black	0	0	1.2302
93_P5_F07	NA	black	0	0	0
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	0	0
93_P5_A07	NA	black	0	0	0.6107
93_P5_A08	NA	black	0	0.58207	0
93_P6_B12	NA	black	0	0	2.4898
93_P5_G04	NA	black	0	0	0
93_P5_H11	NA	black	0	0	0
93_P6_E03	NA	black	0	0	0
93_P6_B07	NA	black	0	0.37629	0
93_P5_D02	0.18925568467	red	1	0.63877	0.43082
93_P6_D08	NA	black	0	0	0
93_P6_A01	NA	black	0	0	0
93_P5_E12	NA	black	0	0	0
93_P5_A03	NA	black	0	1.2546	0
93_P5_F02	NA	black	0	0	0
93_P6_F06	NA	black	0	0	0.9855
93_P5_F08	NA	black	0	0	0
93_P6_C10	0.313535670858	red	1	0.543	0.092207
93_P5_G08	NA	black	0	0	0
93_P6_D07	NA	black	0	0	0
93_P6_F05	NA	black	0	0	0
93_P5_C07	NA	black	0	0	0
93_P5_B03	NA	black	0	0	0
93_P6_E10	NA	black	0	0	0.53007
93_P5_A11	NA	black	0	0	0
93_P5_F01	NA	black	0	0	0
93_P5_C03	NA	black	0	0	0.37072
93_P6_B10	NA	black	0	0	0
93_P5_E03	NA	black	0	0	0
93_P5_G09	NA	black	0	0	0
93_P5_C10	NA	black	0	0	0
93_P5_E10	NA	black	0	0	0
93_P5_D08	NA	black	0	0.43616	0
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0	0
MGH93_P7_D02	NA	black	0	0	0
MGH93_P7_A03	NA	black	0	0	0.077243
MGH93_P7_B06	NA	black	0	0	0
MGH93_P7_C09	NA	black	0	0	4.6652
MGH93_P7_F07	NA	black	0	0	0
MGH93_P7_B02	NA	black	0	0	0.58976
MGH93_P7_H05	NA	black	0	0	0
MGH93_P7_H09	NA	black	0	0	0
MGH93_P7_D10	NA	black	0	0.64801	0
MGH93_P7_B11	NA	black	0	0	0
MGH93_P7_F11	NA	black	0	0	2.9536
MGH93_P7_C04	NA	black	0	0	0
MGH93_P7_F02	NA	black	0	0	0
MGH93_P7_D12	NA	black	0	0	2.6415
MGH93_P7_G04	NA	black	0	0	0
MGH93_P7_A10	NA	black	0	0	0
MGH93_P7_G09	NA	black	0	0	1.1972
MGH93_P7_F06	NA	black	0	0	1.168
MGH93_P7_H08	NA	black	0	0	0.91227
MGH93_P7_A11	NA	black	0	0	0
MGH93_P7_G10	NA	black	0	0.69688	0
MGH93_P7_G03	NA	black	0	0.8953	0
MGH93_P7_G07	NA	black	0	0	0
MGH93_P7_A12	NA	black	0	0	0.34142
MGH93_P7_A06	NA	black	0	0.46362	0
MGH93_P7_A08	-0.0036219193562	red	1	0.27739	1.4468
MGH93_P7_H10	NA	black	0	0	0.86235
MGH93_P7_C05	NA	black	0	0	2.1852
MGH93_P7_C12	NA	black	0	0.35276	0
MGH93_P7_C07	NA	black	0	0.68167	0
MGH93_P7_B03	NA	black	0	0	0
MGH93_P7_A07	NA	black	0	0.42868	0
MGH93_P7_E10	0.095991231316	red	1	1.1998	2.8826
MGH93_P7_F04	NA	black	0	0.22527	0
MGH93_P7_A09	-0.239919705568	red	1	0.54597	2.236
MGH93_P7_E06	NA	black	0	0	0
MGH93_P7_C02	NA	black	0	0	0
MGH93_P7_F10	NA	black	0	0	0
MGH93_P7_C10	NA	black	0	0	0
MGH93_P7_H07	NA	black	0	0	0
MGH93_P7_H01	NA	black	0	0	0
MGH93_P7_B10	NA	black	0	0	0
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	NA	black	0	0	1.0043
MGH93_P7_A01	NA	black	0	0	0
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0	0
MGH93_P7_D08	-4.77136752055	black	0	6.7894	0.33457
MGH93_P7_D01	-0.0570996987309	red	1	1.0029	2.7255
MGH93_P7_H11	NA	black	0	0	2.7908
MGH93_P7_H12	NA	black	0	0.51096	0
MGH93_P7_D05	NA	black	0	0	0
MGH93_P7_E04	-0.372007196371	red	1	0.20038	2.1622
MGH93_P7_D04	NA	black	0	0	0
MGH93_P7_C06	NA	black	0	0.43616	0
MGH93_P7_E12	NA	black	0	0	0
MGH93_P7_G06	NA	black	0	0.70664	0
MGH93_P7_B04	NA	black	0	0	4.0017
MGH93_P7_F03	NA	black	0	0	1.6722
MGH93_P7_B12	NA	black	0	0	0
MGH93_P7_H04	NA	black	0	0	0
MGH93_P7_A05	NA	black	0	0	0
MGH93_P7_D07	0.102893721803	red	1	0.71017	0.79077
MGH93_P7_F01	NA	black	0	0	0
MGH93_P7_F05	NA	black	0	0	0
93_P10_H10	NA	black	0	0	0.086784
93_P10_E02	NA	black	0	0	0.7891
93_P9_C04	NA	black	0	0	0.079975
93_P9_A08	NA	black	0	0	0
93_P9_G06	NA	black	0	0.37518	0
93_P8_F09	NA	black	0	0.68077	0
93_P8_G06	NA	black	0	0	0
93_P9_E04	NA	black	0	0	0
93_P10_D06	NA	black	0	0.032806	0
93_P9_B07	NA	black	0	0	0.13356
93_P9_G08	NA	black	0	0	0
93_P9_D04	NA	black	0	0	0
93_P8_E07	NA	black	0	0	0
93_P9_H01	NA	black	0	0	0
93_P9_B08	NA	black	0	0.31615	0
93_P10_E03	NA	black	0	0	0
93_P8_H09	-0.312133694446	red	1	0.41034	2.2491
93_P10_B02	NA	black	0	0	1.9057
93_P8_B06	-0.0835954427959	red	1	0.54201	1.7377
93_P10_E05	NA	black	0	0.67987	0
93_P8_E06	NA	black	0	0	1.489
93_P10_A02	NA	black	0	0	0
93_P8_B04	NA	black	0	0.2857	0
93_P8_C05	NA	black	0	0	1.1336
93_P9_F12	NA	black	0	0.41576	0
93_P10_A01	NA	black	0	0.68885	0
93_P8_A10	NA	black	0	0	0
93_P9_B06	0.0969479435807	red	1	0.80735	0.098958
93_P10_D12	0.174403117389	red	1	0.49978	0.83269
93_P8_D04	NA	black	0	0	0
93_P9_B10	NA	black	0	0.21909	0
93_P9_E12	NA	black	0	0	0.089498
93_P9_B02	-0.491974558397	red	1	0.62012	3.1401
93_P8_G11	NA	black	0	0	0
93_P10_H08	-0.0800887481976	red	1	1	2.936
93_P10_B04	NA	black	0	0	0
93_P9_C12	NA	black	0	0.40926	0
93_P8_D11	NA	black	0	0	0
93_P8_A03	0.0566761719948	red	1	0.77568	0.99494
93_P9_F02	0.0985451920022	red	1	0.7891	0.39835
93_P10_F03	0.568646477322	red	1	0.23511	0.071763
93_P9_G11	NA	black	0	0	0
93_P8_B09	NA	black	0	0	0
93_P9_E05	NA	black	0	0	0
93_P8_E09	NA	black	0	0	0
93_P8_G03	NA	black	0	0.77062	0
93_P9_C10	NA	black	0	0.21661	0
93_P8_D06	NA	black	0	0	0
93_P8_C06	0.00336127610606	red	1	0.69153	1.4378
93_P10_C01	NA	black	0	0	3.0647
93_P8_A05	NA	black	0	0	0
93_P8_C11	NA	black	0	0	0
93_P8_E08	NA	black	0	0	0.2762
93_P8_G12	NA	black	0	0	0
93_P9_D09	NA	black	0	0	2.3039
93_P8_D05	0.224828751248	red	1	0.64893	0.11237
93_P9_F04	NA	black	0	0.70044	0
93_P10_H12	NA	black	0	0.20539	0
93_P9_H09	NA	black	0	0.48543	0
93_P10_E06	NA	black	0	0.31267	0
93_P10_D07	NA	black	0	0	2.111
93_P8_G05	NA	black	0	0	0.19156
93_P9_A03	NA	black	0	0	0
93_P10_E10	NA	black	0	0	0
93_P10_G11	NA	black	0	0	2.101
93_P10_F08	NA	black	0	0.42331	0
93_P8_F07	NA	black	0	0	3.207
93_P10_E01	NA	black	0	0	1.2228
93_P9_E07	NA	black	0	0.32769	0
93_P9_E03	NA	black	0	0	0.60312
93_P9_D12	NA	black	0	0	2.8478
93_P8_E03	NA	black	0	0	0
93_P10_E12	NA	black	0	0	0
93_P8_F11	NA	black	0	0.6663	0
93_P9_B03	NA	black	0	0.66357	0
93_P9_H10	NA	black	0	0	4.4153
93_P10_E04	NA	black	0	0.44361	0
93_P8_A07	NA	black	0	0	1.8184
93_P8_F08	NA	black	0	0	0
93_P10_C11	NA	black	0	0	0
93_P10_H07	NA	black	0	0	0
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	0	0
93_P9_B11	0.0849135292184	red	1	0.33113	1.2284
93_P9_G10	NA	black	0	0	0
93_P10_F05	NA	black	0	0.44996	0
93_P9_F10	NA	black	0	0	0
93_P9_A02	NA	black	0	0	2.5173
93_P8_D10	NA	black	0	0.80323	0
93_P10_G04	NA	black	0	0.46153	0
93_P10_C05	NA	black	0	0	0
93_P8_C07	NA	black	0	0	0
93_P9_E06	NA	black	0	0	0
93_P8_B11	NA	black	0	0	0
93_P10_H01	NA	black	0	0.30217	0
93_P8_H05	NA	black	0	0.8528	0
93_P9_B09	NA	black	0	0.80983	0
93_P8_H07	NA	black	0	0	0
93_P10_C10	NA	black	0	0.29278	0
93_P8_D12	NA	black	0	0	0
93_P8_C03	NA	black	0	0	0
93_P10_C03	NA	black	0	0	2.7592
93_P8_D08	NA	black	0	0	0
93_P8_E10	NA	black	0	0	0
93_P10_A12	NA	black	0	0	0.27143
93_P10_F10	NA	black	0	0	0
93_P9_F07	NA	black	0	0.67897	0
93_P8_B03	NA	black	0	0	3.7148
93_P9_G05	NA	black	0	0.43189	0
93_P10_A05	NA	black	0	0.41576	0
93_P9_C06	0.118422573988	red	1	0.25217	1.1718
93_P8_A02	NA	black	0	0.88518	0
93_P8_F01	NA	black	0	0	0
93_P8_G04	NA	black	0	0	0
93_P9_D06	NA	black	0	0	0.78994
93_P10_A11	NA	black	0	0.38184	0
93_P10_B12	NA	black	0	0	2.517
93_P8_B02	NA	black	0	0	0
93_P8_C09	NA	black	0	0	0.27381
93_P8_B07	0.0315442078226	red	1	0.8922	0.31499
93_P8_C02	NA	black	0	0	0
93_P10_B09	NA	black	0	0.27023	0
93_P9_A12	NA	black	0	0.68616	0
93_P8_E05	NA	black	0	0	0
93_P10_C08	NA	black	0	0	2.614
93_P9_H02	NA	black	0	0	0.52707
93_P9_H05	NA	black	0	0	0
93_P9_G02	NA	black	0	0.64801	0
93_P9_A04	NA	black	0	0	0
93_P10_C04	NA	black	0	0.4916	0
93_P10_H11	NA	black	0	0	0
93_P9_D10	NA	black	0	0	0
93_P8_E12	NA	black	0	0.33914	0
93_P9_D07	NA	black	0	0	0
93_P10_G05	NA	black	0	0	1.858
93_P10_F06	NA	black	0	0	0.17505
93_P10_C07	NA	black	0	0	0
93_P9_D08	-0.31062816243	red	1	0.51096	2.3852
93_P10_G06	NA	black	0	0.24245	0
93_P10_G09	NA	black	0	0.32423	0
93_P8_F02	NA	black	0	0	0
93_P8_G08	NA	black	0	0.41034	0
93_P10_H02	NA	black	0	0	0.48749
93_P10_H03	NA	black	0	0.55189	0
93_P8_E01	NA	black	0	0	1.5646
93_P9_H11	NA	black	0	0	0
93_P9_H03	NA	black	0	0.48749	0
93_P9_C02	NA	black	0	0	2.1738
93_P8_F06	NA	black	0	0	0
93_P9_G07	NA	black	0	0	0
93_P10_E08	NA	black	0	0	1.7583
93_P10_D02	NA	black	0	0	1.2228
93_P10_A09	NA	black	0	0.35276	0
93_P10_G07	0.075757727332	red	1	0.24489	1.2702
93_P8_E11	NA	black	0	0	0
93_P10_C12	NA	black	0	0.30217	0
93_P9_B12	NA	black	0	0	0
93_P8_H03	NA	black	0	0.85917	0
93_P9_G12	NA	black	0	0.44361	0
93_P10_B06	NA	black	0	0	0
93_P8_D02	NA	black	0	0	0
93_P9_A10	0.0652067646565	red	1	0.74071	1.0036
93_P9_G01	NA	black	0	0.30918	0
93_P9_H12	NA	black	0	0.87027	0
93_P10_F12	NA	black	0	0.23756	0
93_P10_G03	NA	black	0	0.32423	0
93_P9_F08	NA	black	0	0	0.084064
93_P10_C06	NA	black	0	0	1.696
93_P10_D04	NA	black	0	0	1.2857
93_P9_C11	NA	black	0	0	2.629
93_P9_A01	NA	black	0	0.52907	0
93_P9_B05	-0.500936927748	red	1	0.66539	3.3098
93_P9_A06	NA	black	0	0	0.78994
93_P10_A10	NA	black	0	0	0
93_P10_F07	-0.0676403657518	red	1	0.39397	1.6234
93_P9_B04	NA	black	0	0	0.16993
93_P10_H04	NA	black	0	0	2.767
93_P10_B11	NA	black	0	0	0
93_P9_D01	NA	black	0	0	1.0752
93_P8_A11	NA	black	0	0.59072	0
93_P9_F11	NA	black	0	0	0
93_P8_G09	NA	black	0	0	0.1375
93_P10_G01	NA	black	0	0	0
93_P8_D07	NA	black	0	0	0
93_P8_G01	NA	black	0	0	0
93_P9_H04	NA	black	0	0	0
93_P10_B10	NA	black	0	0.24367	0
93_P9_G04	NA	black	0	0	3.0755
93_P8_D01	NA	black	0	0	0
93_P8_F03	NA	black	0	0	0.77653
93_P10_D03	NA	black	0	0	4.0375
93_P10_H06	NA	black	0	0	0
93_P8_B12	NA	black	0	0	0
93_P8_D09	NA	black	0	0	1.8233
93_P9_D11	NA	black	0	0.75189	0
93_P10_G08	NA	black	0	0.56169	0
93_P8_H06	NA	black	0	0	0.79327
93_P9_C07	0.0883136944719	red	1	0.61636	1.0524
93_P8_A12	NA	black	0	0	0
93_P8_C01	-0.155827093347	red	1	1.1966	0.45207
93_P9_F06	NA	black	0	0.36961	0
