Cell_name	Zvalue	Color	Cluster	CHEK1	MYC
93_P5_D04	-0.438601992578	red	1	0.39067	4.7664
93_P5_H07	NA	black	0	0	0
93_P6_D06	NA	black	0	0	0
93_P6_C07	NA	black	0	0	0
93_P5_F07	NA	black	0	0.20038	0
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	0	0
93_P5_A07	NA	black	0	0.58111	0
93_P5_A08	NA	black	0	0	0
93_P6_B12	NA	black	0	0	0
93_P5_G04	NA	black	0	0	0
93_P5_H11	NA	black	0	0	0
93_P6_E03	NA	black	0	0	0
93_P6_B07	NA	black	0	0	0
93_P5_D02	0.428783720501	red	1	3.2463	3.6691
93_P6_D08	NA	black	0	0	0
93_P6_A01	NA	black	0	0	0
93_P5_E12	-0.536056872366	red	1	0.35614	5.01
93_P5_A03	NA	black	0	1.7216	0
93_P5_F02	NA	black	0	2.0054	0
93_P6_F06	NA	black	0	0	6.3005
93_P5_F08	NA	black	0	0	0
93_P6_C10	NA	black	0	1.6093	0
93_P5_G08	NA	black	0	0	3.1437
93_P6_D07	NA	black	0	0	0
93_P6_F05	NA	black	0	0.61353	0
93_P5_C07	NA	black	0	0	0
93_P5_B03	NA	black	0	0	2.7534
93_P6_E10	NA	black	0	0	5.2685
93_P5_A11	NA	black	0	2.9815	0
93_P5_F01	NA	black	0	0	4.8288
93_P5_C03	NA	black	0	0	4.0862
93_P6_B10	NA	black	0	0	5.2864
93_P5_E03	NA	black	0	0	0
93_P5_G09	NA	black	0	0	0
93_P5_C10	-0.311122561932	red	1	0.50284	4.5408
93_P5_E10	-2.07068150878	black	0	2.8193	0.54498
93_P5_D08	-0.247436930574	red	1	0.37072	4.1131
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0	4.2081
MGH93_P7_D02	NA	black	0	0	0
MGH93_P7_A03	NA	black	0	0	3.6857
MGH93_P7_B06	NA	black	0	0	0
MGH93_P7_C09	NA	black	0	1.5346	0
MGH93_P7_F07	NA	black	0	0.48852	0
MGH93_P7_B02	NA	black	0	0	3.8175
MGH93_P7_H05	NA	black	0	0	0
MGH93_P7_H09	NA	black	0	0	0
MGH93_P7_D10	NA	black	0	0.5509	0
MGH93_P7_B11	NA	black	0	0	0
MGH93_P7_F11	-0.288312841651	red	1	0.64432	4.8371
MGH93_P7_C04	NA	black	0	0	0
MGH93_P7_F02	NA	black	0	0	0.98039
MGH93_P7_D12	NA	black	0	5.889	0
MGH93_P7_G04	NA	black	0	0	0
MGH93_P7_A10	NA	black	0	0	5.4401
MGH93_P7_G09	NA	black	0	1.082	0
MGH93_P7_F06	NA	black	0	0	5.014
MGH93_P7_H08	NA	black	0	1.1966	0
MGH93_P7_A11	NA	black	0	0	3.8042
MGH93_P7_G10	NA	black	0	1.0179	0
MGH93_P7_G03	NA	black	0	0.23266	0
MGH93_P7_G07	-0.553506113201	red	1	0.39835	5.1814
MGH93_P7_A12	NA	black	0	0	0
MGH93_P7_A06	1.35153850975	green3	2	2.5874	5.184
MGH93_P7_A08	NA	black	0	0.58207	0
MGH93_P7_H10	NA	black	0	0	5.3838
MGH93_P7_C05	NA	black	0	0	4.2312
MGH93_P7_C12	NA	black	0	0	4.5251
MGH93_P7_C07	NA	black	0	0	0
MGH93_P7_B03	NA	black	0	0	0
MGH93_P7_A07	NA	black	0	0	4.0551
MGH93_P7_E10	NA	black	0	0	4.8612
MGH93_P7_F04	NA	black	0	0	0.39616
MGH93_P7_A09	NA	black	0	0	3.5406
MGH93_P7_E06	NA	black	0	0	5.7986
MGH93_P7_C02	NA	black	0	0	5.1621
MGH93_P7_F10	NA	black	0	0.37962	0
MGH93_P7_C10	NA	black	0	2.4725	0
MGH93_P7_H07	NA	black	0	0.29866	0
MGH93_P7_H01	NA	black	0	0	0
MGH93_P7_B10	NA	black	0	0	1.2642
MGH93_P7_F12	NA	black	0	1.5341	0
MGH93_P7_F08	NA	black	0	0	0
MGH93_P7_A01	NA	black	0	0	0
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0.65076	0
MGH93_P7_D08	0.219597299642	red	1	0.809	1.8319
MGH93_P7_D01	NA	black	0	0	4.7025
MGH93_P7_H11	NA	black	0	0	0
MGH93_P7_H12	NA	black	0	0	0
MGH93_P7_D05	NA	black	0	0	0
MGH93_P7_E04	NA	black	0	0	0
MGH93_P7_D04	NA	black	0	0	0
MGH93_P7_C06	NA	black	0	0.66266	0
MGH93_P7_E12	NA	black	0	0	0
MGH93_P7_G06	NA	black	0	2.9028	0
MGH93_P7_B04	0.656720887919	red	1	2.3802	4.364
MGH93_P7_F03	NA	black	0	0	0
MGH93_P7_B12	NA	black	0	0	0
MGH93_P7_H04	NA	black	0	0	0
MGH93_P7_A05	NA	black	0	0	0
MGH93_P7_D07	NA	black	0	0	0
MGH93_P7_F01	NA	black	0	0	0
MGH93_P7_F05	NA	black	0	0.38515	0
93_P10_H10	NA	black	0	0	0
93_P10_E02	NA	black	0	0	0
93_P9_C04	NA	black	0	0	5.7422
93_P9_A08	NA	black	0	0.34142	0
93_P9_G06	NA	black	0	0	0
93_P8_F09	-0.154410662943	red	1	0.91303	5.9886
93_P8_G06	NA	black	0	0	0
93_P9_E04	NA	black	0	0	4.0136
93_P10_D06	NA	black	0	0	0
93_P9_B07	NA	black	0	0.6332	0
93_P9_G08	0.186765621009	red	1	0.18523	2.9199
93_P9_D04	NA	black	0	0.25459	0
93_P8_E07	NA	black	0	0	0
93_P9_H01	NA	black	0	0	0
93_P9_B08	NA	black	0	0	3.1072
93_P10_E03	NA	black	0	0	0
93_P8_H09	NA	black	0	0.34596	0
93_P10_B02	NA	black	0	0	0
93_P8_B06	NA	black	0	0	3.7463
93_P10_E05	NA	black	0	0	0
93_P8_E06	NA	black	0	0	0
93_P10_A02	NA	black	0	0	0
93_P8_B04	NA	black	0	2.8685	0
93_P8_C05	NA	black	0	0	2.6597
93_P9_F12	NA	black	0	3.1699	0
93_P10_A01	NA	black	0	0	2.1561
93_P8_A10	NA	black	0	0	3.0167
93_P9_B06	NA	black	0	0	0
93_P10_D12	NA	black	0	0	0
93_P8_D04	NA	black	0	0	0
93_P9_B10	NA	black	0	0	2.6079
93_P9_E12	NA	black	0	0	0
93_P9_B02	NA	black	0	0	0
93_P8_G11	NA	black	0	0	4.7178
93_P10_H08	NA	black	0	0	0
93_P10_B04	-0.126632056719	red	1	0.2762	3.6969
93_P9_C12	NA	black	0	0	0
93_P8_D11	NA	black	0	0	0
93_P8_A03	NA	black	0	0	0
93_P9_F02	0.92422974121	green3	2	0.37518	0.7536
93_P10_F03	NA	black	0	0.22774	0
93_P9_G11	NA	black	0	0.60786	0
93_P8_B09	NA	black	0	0	1.9564
93_P9_E05	NA	black	0	0.59455	0
93_P8_E09	NA	black	0	0	0
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	0	0
93_P8_D06	NA	black	0	0	0
93_P8_C06	NA	black	0	0	0.69955
93_P10_C01	NA	black	0	0	0
93_P8_A05	NA	black	0	0	0
93_P8_C11	NA	black	0	0	0
93_P8_E08	NA	black	0	0.69332	0
93_P8_G12	NA	black	0	0	1.6695
93_P9_D09	NA	black	0	0	0.47612
93_P8_D05	NA	black	0	0	1.3813
93_P9_F04	NA	black	0	0	0
93_P10_H12	NA	black	0	2.0545	0
93_P9_H09	NA	black	0	0	0
93_P10_E06	NA	black	0	0	0
93_P10_D07	NA	black	0	0	0
93_P8_G05	NA	black	0	0.85519	0
93_P9_A03	NA	black	0	0	0
93_P10_E10	NA	black	0	0.18903	0
93_P10_G11	1.14122853811	green3	2	0.32539	0.36625
93_P10_F08	NA	black	0	0	0
93_P8_F07	NA	black	0	0	0
93_P10_E01	NA	black	0	0	0
93_P9_E07	-0.441977490015	red	1	4.5833	2.9046
93_P9_E03	NA	black	0	0.45628	0
93_P9_D12	NA	black	0	0	0
93_P8_E03	NA	black	0	0	0
93_P10_E12	NA	black	0	0	0
93_P8_F11	NA	black	0	0	0
93_P9_B03	1.08292051346	green3	2	3.1202	4.3931
93_P9_H10	NA	black	0	0	0
93_P10_E04	0.389273092344	red	1	0.20038	2.4351
93_P8_A07	NA	black	0	0.53605	0
93_P8_F08	NA	black	0	0.67807	0
93_P10_C11	NA	black	0	0.26903	0
93_P10_H07	NA	black	0	0.59264	0
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	0	0
93_P9_B11	NA	black	0	0	3.3887
93_P9_G10	NA	black	0	0	0.42116
93_P10_F05	NA	black	0	0	0
93_P9_F10	NA	black	0	0	0
93_P9_A02	NA	black	0	0	0
93_P8_D10	NA	black	0	0.68616	0
93_P10_G04	NA	black	0	1.8918	0
93_P10_C05	NA	black	0	0	0
93_P8_C07	NA	black	0	0	4.7745
93_P9_E06	NA	black	0	0	0
93_P8_B11	NA	black	0	0.51602	0
93_P10_H01	NA	black	0	0	0
93_P8_H05	NA	black	0	0	0
93_P9_B09	1.25438251593	green3	2	0.22033	0.43829
93_P8_H07	NA	black	0	1.5578	0
93_P10_C10	NA	black	0	0.2461	0
93_P8_D12	NA	black	0	0	0
93_P8_C03	NA	black	0	0	0
93_P10_C03	NA	black	0	0	0
93_P8_D08	NA	black	0	0	0
93_P8_E10	NA	black	0	0	0
93_P10_A12	NA	black	0	0	0
93_P10_F10	NA	black	0	2.6041	0
93_P9_F07	NA	black	0	0	0
93_P8_B03	NA	black	0	0	3.0924
93_P9_G05	NA	black	0	0	0
93_P10_A05	NA	black	0	0	1.1776
93_P9_C06	NA	black	0	0	4.1758
93_P8_A02	0.11289931707	red	1	0.76553	2.6255
93_P8_F01	NA	black	0	0	1.8003
93_P8_G04	NA	black	0	0	0
93_P9_D06	NA	black	0	0.301	0
93_P10_A11	NA	black	0	2.1693	0
93_P10_B12	-0.417735723338	red	1	0.40599	4.7281
93_P8_B02	NA	black	0	0	0
93_P8_C09	NA	black	0	0.68257	0
93_P8_B07	NA	black	0	0	0
93_P8_C02	NA	black	0	0	0
93_P10_B09	NA	black	0	0.22774	0
93_P9_A12	NA	black	0	0	0
93_P8_E05	NA	black	0	0	0
93_P10_C08	NA	black	0	1.3121	0
93_P9_H02	-0.305026524366	red	1	0.39726	4.3318
93_P9_H05	NA	black	0	0	3.773
93_P9_G02	NA	black	0	0	0
93_P9_A04	NA	black	0	0	0
93_P10_C04	NA	black	0	0	0
93_P10_H11	NA	black	0	0	0
93_P9_D10	NA	black	0	0.11237	0
93_P8_E12	NA	black	0	0	4.3683
93_P9_D07	NA	black	0	0.40926	0
93_P10_G05	NA	black	0	0.49365	0
93_P10_F06	NA	black	0	0	1.5311
93_P10_C07	NA	black	0	0	0
93_P9_D08	-3.55437923017	black	0	4.8568	1.0718
93_P10_G06	NA	black	0	2.0642	0
93_P10_G09	NA	black	0	0.1776	0
93_P8_F02	NA	black	0	0	0
93_P8_G08	NA	black	0	0.34596	0
93_P10_H02	NA	black	0	0	3.68
93_P10_H03	NA	black	0	0	4.7845
93_P8_E01	NA	black	0	0	0
93_P9_H11	-0.89401104634	red	1	1.809	0.30568
93_P9_H03	NA	black	0	0	0
93_P9_C02	NA	black	0	0	1.9419
93_P8_F06	NA	black	0	0	0
93_P9_G07	NA	black	0	0.24732	0
93_P10_E08	NA	black	0	0	4.3483
93_P10_D02	NA	black	0	0	4.3102
93_P10_A09	NA	black	0	0	0
93_P10_G07	NA	black	0	0	0
93_P8_E11	NA	black	0	0	0
93_P10_C12	NA	black	0	0.18523	0
93_P9_B12	NA	black	0	0.23266	0
93_P8_H03	NA	black	0	0	0
93_P9_G12	NA	black	0	0	4.5042
93_P10_B06	NA	black	0	0	0
93_P8_D02	NA	black	0	0	0
93_P9_A10	NA	black	0	0.71545	0
93_P9_G01	NA	black	0	0	4.9738
93_P9_H12	NA	black	0	0	0
93_P10_F12	NA	black	0	0.19409	0
93_P10_G03	NA	black	0	0.27262	0
93_P9_F08	NA	black	0	0	0
93_P10_C06	NA	black	0	0	0
93_P10_D04	NA	black	0	0	0
93_P9_C11	NA	black	0	0	0
93_P9_A01	NA	black	0	0	0
93_P9_B05	NA	black	0	0	0
93_P9_A06	NA	black	0	0	3.6738
93_P10_A10	NA	black	0	0	3.7802
93_P10_F07	NA	black	0	0	0
93_P9_B04	NA	black	0	0	4.1001
93_P10_H04	NA	black	0	0	0
93_P10_B11	NA	black	0	0.36065	0
93_P9_D01	-0.562216832653	red	1	0.19409	4.764
93_P8_A11	NA	black	0	0	0
93_P9_F11	NA	black	0	2.3491	0
93_P8_G09	NA	black	0	0	0.73379
93_P10_G01	NA	black	0	0	0
93_P8_D07	NA	black	0	0	4.5627
93_P8_G01	NA	black	0	0	0
93_P9_H04	NA	black	0	0	0
93_P10_B10	NA	black	0	0	0
93_P9_G04	-0.10064675381	red	1	0.22651	3.6133
93_P8_D01	NA	black	0	0	0
93_P8_F03	NA	black	0	0	2.315
93_P10_D03	NA	black	0	0	0
93_P10_H06	NA	black	0	0	0
93_P8_B12	NA	black	0	0	5.0344
93_P8_D09	NA	black	0	2.3807	0
93_P9_D11	NA	black	0	0.34369	0
93_P10_G08	NA	black	0	0	1.4823
93_P8_H06	NA	black	0	0	0
93_P9_C07	NA	black	0	0	0.32308
93_P8_A12	NA	black	0	0	0
93_P8_C01	NA	black	0	0	1.148
93_P9_F06	NA	black	0	0	0
