Cell_name	Zvalue	Color	Cluster	BRCA1	MTA1
93_P3_A04	NA	black	0	1.148	0
93_P3_H03	NA	black	0	0	0
93_P3_H10	NA	black	0	0	2.4388
93_P3_A09	NA	black	0	0	0
93_P3_D11	NA	black	0	0	0
93_P3_E12	NA	black	0	0	0.91991
93_P3_G05	NA	black	0	0	0
93_P3_D12	NA	black	0	0.31615	0
93_P3_E11	NA	black	0	0	0
93_P3_B10	NA	black	0	0	2.9441
93_P3_B05	NA	black	0	0.28688	0
93_P3_H08	NA	black	0	0	1.7761
93_P3_H04	NA	black	0	0	0.83754
93_P3_F12	0.0223125195143	green3	2	0.6107	0.76638
93_P3_A07	NA	black	0	0	0
93_P3_E04	NA	black	0	0	0.40381
93_P3_C07	NA	black	0	0.34937	0
93_P3_G09	NA	black	0	0.18142	0
93_P3_A03	9.26152689769	black	0	4.0029	3.8902
93_P3_D05	NA	black	0	0	0
93_P3_A10	NA	black	0	0	2.5519
93_P3_E02	NA	black	0	0	0.75873
93_P3_C04	0.189248567547	green3	2	0.28333	0.69688
93_P3_F02	NA	black	0	0	0
93_P3_E07	NA	black	0	0	0
93_P3_D09	NA	black	0	0	3.2653
93_P3_D07	NA	black	0	0	0
93_P3_G12	NA	black	0	0	0
93_P3_A05	-0.0206184900054	green3	2	0.75958	0.96569
93_P3_C05	NA	black	0	0	0
93_P3_F09	NA	black	0	1.7757	0
93_P3_G07	NA	black	0	0	0
93_P3_C01	-1.54704007899	black	0	0.20914	3.9252
93_P3_C11	NA	black	0	0	2.2531
93_P3_E05	0.338160079422	green3	2	0.26784	0.34823
93_P3_A12	NA	black	0	0.15704	0
93_P3_E09	0.000108982767077	green3	2	0.6663	0.98404
93_P3_D03	0.384714202109	green3	2	0.17121	0.42223
93_P3_D01	NA	black	0	0	0
93_P3_G04	NA	black	0	0	1.1731
93_P3_E01	NA	black	0	0.16864	0
93_P3_G11	NA	black	0	0	4.0305
93_P3_A06	NA	black	0	0	0
93_P3_G10	NA	black	0	0	0.23756
93_P3_A11	-0.0126093817122	green3	2	0.70487	0.87971
93_P3_C03	0.153165467909	green3	2	0.20539	0.8504
93_P3_B11	NA	black	0	2.4046	0
93_P3_G08	NA	black	0	3.6968	0
93_P3_B06	NA	black	0	0	0
93_P3_A02	0.0744003960459	green3	2	0.31383	0.96643
93_P3_D06	NA	black	0	0	0
93_P3_B12	NA	black	0	0	0
93_P3_B09	NA	black	0	0	3.2719
93_P6_A04	NA	black	0	0	1.8176
93_P6_B02	NA	black	0	0	3.3525
93_P6_E05	0.0576323939392	green3	2	0.25942	1.03
93_P6_B09	NA	black	0	0	1.5878
93_P6_H11	NA	black	0	0	0
93_P5_E06	NA	black	0	0	0
93_P5_C05	NA	black	0	0	0
93_P5_H06	NA	black	0	0	0
93_P5_G05	NA	black	0	0.60597	0
93_P5_C09	NA	black	0	0	1.9452
93_P6_D09	-0.198910173647	green3	2	0.514	2.1953
93_P5_H04	0.198547916757	green3	2	0.2762	0.68257
93_P6_A06	NA	black	0	0.49978	0
93_P6_F03	NA	black	0	0	2.3208
93_P6_B05	NA	black	0	0.46258	0
93_P6_C11	0.21461269962	green3	2	0.27501	0.64432
93_P5_H09	NA	black	0	0	0.54992
93_P5_G03	NA	black	0	0	0
93_P5_F04	0.214298660376	green3	2	0.38847	0.41792
93_P6_H12	NA	black	0	0	0.80074
93_P5_G07	0.0168125959864	green3	2	0.28096	1.121
93_P6_C05	NA	black	0	0	0
93_P6_D05	NA	black	0	0	0.81229
93_P5_C12	NA	black	0	0	0
93_P6_A03	0.0888684174058	green3	2	1.9467	1.2588
93_P5_E08	NA	black	0	0	2.5624
93_P6_A08	0.177118696416	green3	2	0.35163	0.62947
93_P6_A10	NA	black	0	0	3.2878
93_P6_A02	NA	black	0	0	0
93_P5_G12	NA	black	0	0	0
93_P5_E01	0.0788145486016	green3	2	1.6388	1.2636
93_P6_A09	0.190844131171	green3	2	0.42438	0.39506
93_P6_H05	NA	black	0	0	0
93_P6_H10	0.141477484366	green3	2	0.49365	0.34369
93_P5_C08	0.0116250552021	green3	2	0.63413	0.79161
93_P5_A09	NA	black	0	0	0.64985
93_P5_B09	NA	black	0	0	0.4916
93_P5_A05	NA	black	0	0	1.1137
93_P6_E04	-0.193666258539	green3	2	0.60217	2.8734
93_P5_A04	NA	black	0	0	0
93_P6_A11	NA	black	0	0	0.20914
93_P5_B12	NA	black	0	0	0.93885
93_P5_F12	NA	black	0	0	0
93_P5_H08	NA	black	0	0	0.78994
93_P6_C08	NA	black	0	0	0.26544
93_P5_F10	NA	black	0	0	2.0752
93_P5_E11	NA	black	0	0	0.8883
93_P6_B03	NA	black	0	0	0
93_P6_C02	NA	black	0	0	0.49978
93_P6_B04	NA	black	0	0	0.7891
93_P5_D10	NA	black	0	0	0
93_P6_F04	NA	black	0	0	0
93_P6_H04	NA	black	0	0.2916	0
93_P6_C01	NA	black	0	0	0
93_P5_G06	NA	black	0	0	0
93_P6_A07	-0.00456355735929	green3	2	0.64616	1.3196
93_P5_H10	NA	black	0	0	1.3454
93_P6_F08	0.294716301676	green3	2	0.15575	0.61636
93_P5_H01	NA	black	0	0	0
93_P5_B02	0.337848901486	green3	2	0.26664	0.35163
93_P5_G01	NA	black	0	0	0
93_P6_A12	NA	black	0	0	0.85679
93_P5_G11	NA	black	0	0.70487	0
93_P6_E11	NA	black	0	0.45733	0
93_P5_D07	-0.884637129408	red	1	0.34369	3.3585
93_P6_E02	0.0884101350683	green3	2	0.16993	0.99422
93_P6_E09	0.0624866134745	green3	2	0.2558	1.0201
93_P5_F09	NA	black	0	1.891	0
93_P6_E06	-0.804199544794	red	1	0.24245	2.7715
93_P5_A06	NA	black	0	0	1.5768
93_P5_D04	-0.144399329683	green3	2	0.25338	1.4756
93_P5_H07	NA	black	0	0	1.0496
93_P6_D06	NA	black	0	0	1.3323
93_P6_C07	0.0842601387463	green3	2	0.45312	0.79244
93_P5_F07	0.524524520019	green3	2	0.14796	0.1903
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	0	0.60692
93_P5_A07	-0.0222646572392	green3	2	0.76808	0.96791
93_P5_A08	NA	black	0	0	0
93_P6_B12	NA	black	0	0.78994	0
93_P5_G04	0.0693891966314	green3	2	0.53107	0.66812
93_P5_H11	NA	black	0	0	0
93_P6_E03	-1.53030416349	black	0	0.21412	3.9221
93_P6_B07	NA	black	0	0	0
93_P5_D02	-0.153337948664	green3	2	0.55385	2.1887
93_P6_D08	NA	black	0	0	0
93_P6_A01	NA	black	0	0	1.3601
93_P5_E12	0.0464170554747	green3	2	0.26664	1.0538
93_P5_A03	NA	black	0	0	0
93_P5_F02	NA	black	0	0	0
93_P6_F06	NA	black	0	0	0.31267
93_P5_F08	NA	black	0	1.472	0
93_P6_C10	NA	black	0	0	0.7891
93_P5_G08	NA	black	0	0	0
93_P6_D07	NA	black	0	0	0
93_P6_F05	NA	black	0	0	0
93_P5_C07	NA	black	0	0	0.64062
93_P5_B03	NA	black	0	0	0
93_P6_E10	NA	black	0	0	1.0115
93_P5_A11	NA	black	0	0	0
93_P5_F01	NA	black	0	0	0
93_P5_C03	NA	black	0	4.7096	0
93_P6_B10	NA	black	0	0	2.1916
93_P5_E03	NA	black	0	0	0
93_P5_G09	NA	black	0	0	0.74846
93_P5_C10	NA	black	0	0	0
93_P5_E10	0.105976776377	green3	2	0.37072	0.82782
93_P5_D08	NA	black	0	0	0
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	NA	black	0	0.29278	0
MGH93_P7_D02	NA	black	0	0	0
MGH93_P7_A03	NA	black	0	0	0
MGH93_P7_B06	NA	black	0	0	0
MGH93_P7_C09	NA	black	0	0	0
MGH93_P7_F07	0.819729145189	green3	2	2.8614	1.5612
MGH93_P7_B02	NA	black	0	0	1.9111
MGH93_P7_H05	NA	black	0	0	0.68796
MGH93_P7_H09	NA	black	0	0.29514	0
MGH93_P7_D10	NA	black	0	0.7433	0
MGH93_P7_B11	NA	black	0	0	0
MGH93_P7_F11	NA	black	0	0	0
MGH93_P7_C04	1.27367432537	black	0	3.6536	1.6271
MGH93_P7_F02	NA	black	0	0	0
MGH93_P7_D12	NA	black	0	0	0
MGH93_P7_G04	NA	black	0	0.25701	0
MGH93_P7_A10	0.0408990782539	green3	2	0.48646	0.95457
MGH93_P7_G09	NA	black	0	0	1.2798
MGH93_P7_F06	NA	black	0	0	0
MGH93_P7_H08	NA	black	0	0	0
MGH93_P7_A11	0.00422558085114	green3	2	0.4489	1.1467
MGH93_P7_G10	NA	black	0	0	0
MGH93_P7_G03	NA	black	0	0.59455	0
MGH93_P7_G07	0.381414248248	green3	2	0.22897	0.32654
MGH93_P7_A12	NA	black	0	0	0.45207
MGH93_P7_A06	NA	black	0	0.29396	0
MGH93_P7_A08	NA	black	0	0	0
MGH93_P7_H10	NA	black	0	0	2.3389
MGH93_P7_C05	NA	black	0	0.38294	0
MGH93_P7_C12	NA	black	0	0.89375	0
MGH93_P7_C07	NA	black	0	0	0
MGH93_P7_B03	NA	black	0	0	1.2333
MGH93_P7_A07	NA	black	0	0	1.067
MGH93_P7_E10	NA	black	0	0	0
MGH93_P7_F04	0.413029970724	green3	2	0.25942	0.18015
MGH93_P7_A09	0.558620486809	green3	2	0.12697	0.16736
MGH93_P7_E06	NA	black	0	0	1.7693
MGH93_P7_C02	NA	black	0	0.86235	0
MGH93_P7_F10	NA	black	0	0	0
MGH93_P7_C10	NA	black	0	0	0.78827
MGH93_P7_H07	NA	black	0	0	0.51702
MGH93_P7_H01	NA	black	0	0.26183	0
MGH93_P7_B10	NA	black	0	0	0.4782
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	NA	black	0	1.636	0
MGH93_P7_A01	0.0098901552724	green3	2	0.64062	0.72509
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0	0
MGH93_P7_D08	NA	black	0	0	0
MGH93_P7_D01	NA	black	0	0	0
MGH93_P7_H11	NA	black	0	0	0
MGH93_P7_H12	0.482515042249	green3	2	0.17249	0.22404
MGH93_P7_D05	NA	black	0	0	0.96717
MGH93_P7_E04	NA	black	0	0	1.3578
MGH93_P7_D04	NA	black	0	0	3.2873
MGH93_P7_C06	NA	black	0	0	0.35614
MGH93_P7_E12	NA	black	0	0	0.60597
MGH93_P7_G06	NA	black	0	0.27739	0
MGH93_P7_B04	NA	black	0	0	2.0154
MGH93_P7_F03	NA	black	0	0.2762	0
MGH93_P7_B12	NA	black	0	0.25822	0
MGH93_P7_H04	NA	black	0	3.4804	0
MGH93_P7_A05	NA	black	0	0	0
MGH93_P7_D07	NA	black	0	3.906	0
MGH93_P7_F01	NA	black	0	0	0
MGH93_P7_F05	NA	black	0	0	0.37518
93_P10_H10	NA	black	0	0	1.1382
93_P10_E02	NA	black	0	0	1.2154
93_P9_C04	NA	black	0	0	0.83269
93_P9_A08	NA	black	0	0.13225	0
93_P9_G06	NA	black	0	0.23511	0
93_P8_F09	NA	black	0	0	0
93_P8_G06	NA	black	0	0.26903	0
93_P9_E04	NA	black	0	0	0
93_P10_D06	0.114306215728	green3	2	0.52105	0.36737
93_P9_B07	NA	black	0	0	0.84238
93_P9_G08	0.340566791338	green3	2	0.27023	0.33685
93_P9_D04	NA	black	0	0.18777	0
93_P8_E07	NA	black	0	0	0
93_P9_H01	NA	black	0	0	0.51299
93_P9_B08	NA	black	0	0	0.66266
93_P10_E03	NA	black	0	0	0.54102
93_P8_H09	NA	black	0	0	0
93_P10_B02	NA	black	0	0	0
93_P8_B06	-0.343704339089	green3	2	0.34483	2.083
93_P10_E05	NA	black	0	0	0
93_P8_E06	NA	black	0	0	0
93_P10_A02	NA	black	0	0	0
93_P8_B04	NA	black	0	2.6043	0
93_P8_C05	NA	black	0	0	0
93_P9_F12	-0.270509779553	green3	2	0.26424	1.7579
93_P10_A01	NA	black	0	0	3.2091
93_P8_A10	-0.156425675998	green3	2	0.41684	1.7088
93_P9_B06	-0.0255769380385	green3	2	0.41251	1.2546
93_P10_D12	0.30523021152	green3	2	0.21785	0.51602
93_P8_D04	0.061184193371	green3	2	0.42223	0.9313
93_P9_B10	NA	black	0	0.13881	0
93_P9_E12	NA	black	0	0	0
93_P9_B02	0.0774887188939	green3	2	0.40272	0.88986
93_P8_G11	NA	black	0	0.41034	0
93_P10_H08	NA	black	0	0	3.5965
93_P10_B04	NA	black	0	0	0
93_P9_C12	0.545487388979	green3	2	0.13488	0.17632
93_P8_D11	NA	black	0	0	0
93_P8_A03	0.0860971438815	green3	2	0.50691	0.64339
93_P9_F02	NA	black	0	0	0.36625
93_P10_F03	NA	black	0	0	0.18903
93_P9_G11	-0.770258816998	red	1	0.18142	2.5351
93_P8_B09	NA	black	0	0	0
93_P9_E05	NA	black	0	0	0
93_P8_E09	NA	black	0	0	0
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	0	0
93_P8_D06	NA	black	0	0	0
93_P8_C06	NA	black	0	0	0
93_P10_C01	NA	black	0	0	3.8308
93_P8_A05	NA	black	0	0	0
93_P8_C11	NA	black	0	0	0
93_P8_E08	NA	black	0	0	1.1276
93_P8_G12	NA	black	0	0	0.93734
93_P9_D09	NA	black	0	0	0.99059
93_P8_D05	-0.0204366392896	green3	2	0.39944	1.2327
93_P9_F04	NA	black	0	0.20664	0
93_P10_H12	NA	black	0	0	0.16221
93_P9_H09	NA	black	0	0.16221	0
93_P10_E06	NA	black	0	0	0.25338
93_P10_D07	-0.304304139403	green3	2	0.24975	1.8082
93_P8_G05	NA	black	0	0	0
93_P9_A03	-0.430098234128	green3	2	0.33685	2.2756
93_P10_E10	NA	black	0	0	1.2467
93_P10_G11	5.2770433773	black	0	3.3471	3.0905
93_P10_F08	NA	black	0	2.5316	0
93_P8_F07	NA	black	0	0	2.2975
93_P10_E01	0.54004091853	green3	2	0.1375	0.18142
93_P9_E07	NA	black	0	0	3.4241
93_P9_E03	NA	black	0	0.18142	0
93_P9_D12	NA	black	0	0	0
93_P8_E03	NA	black	0	0	2.3752
93_P10_E12	NA	black	0	0	0.59837
93_P8_F11	NA	black	0	0	0
93_P9_B03	NA	black	0	0	0.94336
93_P9_H10	-0.690735086339	red	1	0.16607	2.3651
93_P10_E04	0.039497948153	green3	2	0.17121	1.0854
93_P8_A07	NA	black	0	0	0
93_P8_F08	NA	black	0	0	2.1359
93_P10_C11	NA	black	0	0.19912	0
93_P10_H07	NA	black	0	0.419	0
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	0	2.3141
93_P9_B11	0.00192032126567	green3	2	0.20664	1.1557
93_P9_G10	NA	black	0	0.14666	0
93_P10_F05	NA	black	0	0	0
93_P9_F10	0.527244555125	green3	2	0.14405	0.19283
93_P9_A02	NA	black	0	0	0
93_P8_D10	NA	black	0	0	0
93_P10_G04	NA	black	0	1.0711	0
93_P10_C05	-0.119670979554	green3	2	0.29042	1.4478
93_P8_C07	NA	black	0	0	2.294
93_P9_E06	NA	black	0	0	0.33914
93_P8_B11	NA	black	0	0	0
93_P10_H01	-0.2151501985	green3	2	0.35276	1.7643
93_P8_H05	NA	black	0	0	0
93_P9_B09	NA	black	0	0	2.7816
93_P8_H07	NA	black	0	0.42975	0
93_P10_C10	NA	black	0	0.18142	0
93_P8_D12	1.16047823899	black	0	4.0744	1.5553
93_P8_C03	NA	black	0	0	0
93_P10_C03	NA	black	0	0.24732	0
93_P8_D08	NA	black	0	0	0
93_P8_E10	NA	black	0	0	0
93_P10_A12	NA	black	0	0	0.25096
93_P10_F10	NA	black	0	0.14796	0
93_P9_F07	-0.171153219211	green3	2	0.23266	1.5155
93_P8_B03	NA	black	0	0	1.2654
93_P9_G05	NA	black	0	0.47301	0
93_P10_A05	0.347640487071	green3	2	0.26063	0.34028
93_P9_C06	-0.877440887282	red	1	2.7179	0.81311
93_P8_A02	0.014755147706	green3	2	0.62761	0.77484
93_P8_F01	NA	black	0	1.3584	0
93_P8_G04	NA	black	0	0	0
93_P9_D06	NA	black	0	0	0
93_P10_A11	NA	black	0	0	0.56462
93_P10_B12	NA	black	0	0	0
93_P8_B02	NA	black	0	0	0.61259
93_P8_C09	NA	black	0	3.3241	0
93_P8_B07	NA	black	0	0.59168	0
93_P8_C02	NA	black	0	0	0
93_P10_B09	0.490108909428	green3	2	0.16736	0.21909
93_P9_A12	NA	black	0	0	0.40272
93_P8_E05	NA	black	0	0	0
93_P10_C08	NA	black	0	0	3.0569
93_P9_H02	NA	black	0	3.8705	0
93_P9_H05	NA	black	0	0	0
93_P9_G02	NA	black	0	0	0.53705
93_P9_A04	0.147283979385	green3	2	0.48749	0.34142
93_P10_C04	NA	black	0	0.16607	0
93_P10_H11	NA	black	0	0.21288	0
93_P9_D10	NA	black	0	0	1.1814
93_P8_E12	-0.69308031021	red	1	0.14926	2.3331
93_P9_D07	NA	black	0	0	0.39177
93_P10_G05	0.11549169321	green3	2	0.2228	0.91839
93_P10_F06	0.20187732264	green3	2	0.18015	0.77146
93_P10_C07	NA	black	0	0	0
93_P9_D08	NA	black	0	1.9727	0
93_P10_G06	NA	black	0	0.14926	0
93_P10_G09	0.0830553245279	green3	2	0.12961	1.0151
93_P8_F02	NA	black	0	0	0
93_P8_G08	NA	black	0	0	0
93_P10_H02	NA	black	0	0.14274	0
93_P10_H03	-0.888810821083	red	1	0.2461	2.9419
93_P8_E01	NA	black	0	0	0
93_P9_H11	-0.41665678797	green3	2	0.10702	1.825
93_P9_H03	-0.00249137352176	green3	2	0.68975	1.0607
93_P9_C02	-0.0959331984517	green3	2	0.44573	1.545
93_P8_F06	NA	black	0	0	0
93_P9_G07	NA	black	0	0	0
93_P10_E08	NA	black	0	0	0
93_P10_D02	NA	black	0	0	0
93_P10_A09	NA	black	0	0	0.2857
93_P10_G07	NA	black	0	0	0
93_P8_E11	NA	black	0	0	0
93_P10_C12	NA	black	0	0	0.72683
93_P9_B12	-0.3237752484	green3	2	0.17121	1.7442
93_P8_H03	NA	black	0	0	0
93_P9_G12	NA	black	0	0	0
93_P10_B06	-1.24744729766	black	0	0.17249	3.2891
93_P8_D02	NA	black	0	0	0
93_P9_A10	NA	black	0	0	0
93_P9_G01	NA	black	0	0	0.46362
93_P9_H12	NA	black	0	0	0
93_P10_F12	NA	black	0	0.14535	0
93_P10_G03	NA	black	0	0	0
93_P9_F08	-0.692728119033	red	1	0.089498	2.2197
93_P10_C06	NA	black	0	0	0.23389
93_P10_D04	NA	black	0	0.21412	0
93_P9_C11	-1.53353210921	black	0	2.2446	0.30685
93_P9_A01	-1.18838630435	black	0	0.38184	4.279
93_P9_B05	NA	black	0	0	0.301
93_P9_A06	0.241612868287	green3	2	0.36513	0.38847
93_P10_A10	0.149954171103	green3	2	0.15704	0.88518
93_P10_F07	NA	black	0	0	2.9929
93_P9_B04	NA	black	0	0.10299	0
93_P10_H04	NA	black	0	0	0.24489
93_P10_B11	NA	black	0	0	0
93_P9_D01	NA	black	0	0	0
93_P8_A11	NA	black	0	0	0
93_P9_F11	-0.0278652374214	green3	2	0.15056	1.2079
93_P8_G09	NA	black	0	0	0.63877
93_P10_G01	NA	black	0	0	2.6864
93_P8_D07	NA	black	0	0	0
93_P8_G01	NA	black	0	0	0
93_P9_H04	NA	black	0	0.20163	0
93_P10_B10	NA	black	0	0	0.6526
93_P9_G04	1.17397751213	black	0	4.001	1.5646
93_P8_D01	NA	black	0	0	0
93_P8_F03	NA	black	0	0	0.73725
93_P10_D03	NA	black	0	0	0
93_P10_H06	NA	black	0	0	2.109
93_P8_B12	NA	black	0	0	0
93_P8_D09	NA	black	0	0	0.53406
93_P9_D11	NA	black	0	0.1903	0
93_P10_G08	NA	black	0	0	0
93_P8_H06	NA	black	0	0	0
93_P9_C07	NA	black	0	0.40381	0
93_P8_A12	0.384381952597	green3	2	0.10969	0.50691
93_P8_C01	NA	black	0	0	0
93_P9_F06	0.101040809052	green3	2	0.23143	0.94486
