Cell_name	Zvalue	Color	Cluster	POU2F1	SNAPC1
MGH60_P6_G06	-1.23528835626	red	1	2.9855	0.1137
MGH60_P6_G07	-3.13737910438	black	0	0.077243	5.2493
MGH60_P6_G08	-0.492103631523	red	1	2.8139	0.68437
MGH60_P6_G10	-0.0180892590607	red	1	1.1609	2.0776
MGH60_P6_G11	NA	black	0	0.14796	0
MGH60_P6_G12	-1.15559715294	red	1	0.14535	2.7589
MGH60_P6_H01	NA	black	0	2.9212	0
MGH60_P6_H02	NA	black	0	1.4787	0
MGH60_P6_H03	NA	black	0	0.83915	0
MGH60_P6_H04	0.414311230599	green3	2	0.18903	0.46884
MGH60_P6_H06	NA	black	0	0	0.39726
MGH60_P6_H07	-2.37978485801	black	0	0.082703	4.2845
MGH60_P6_H08	-0.955055197722	red	1	0.24975	2.6257
MGH60_P6_H09	-0.521711282393	red	1	1.9895	0.16607
MGH60_P6_H10	NA	black	0	0	0.31267
MGH60_P6_H11	NA	black	0	0.21785	0
MGH60_P6_H12	-1.33328737408	red	1	3.5779	0.3115
MGH60_P7_A01	NA	black	0	2.3063	0
MGH60_P7_A02	NA	black	0	0.28688	0
MGH60_P7_A03	0.130139215217	red	1	0.93357	0.2916
MGH60_P7_A04	0.245197953304	red	1	0.71633	0.29983
MGH60_P7_A05	NA	black	0	0	0.63413
MGH60_P7_A06	NA	black	0	2.3231	0
MGH60_P7_A07	NA	black	0	0	0.36513
MGH60_P7_A08	NA	black	0	0	0
MGH60_P7_A09	NA	black	0	1.4844	0
MGH60_P7_A10	-1.47217747101	red	1	0.067639	3.0619
MGH60_P7_A11	-0.0240879546471	red	1	1.2357	0.52306
MGH60_P7_A12	-1.7032205503	red	1	0.21661	3.7011
MGH60_P7_B02	0.616176573627	green3	2	0.12433	0.21537
MGH60_P7_B03	NA	black	0	0	3.0856
MGH60_P7_B04	-0.737909400824	red	1	0.69421	3.3035
MGH60_P7_B05	0.027557169277	red	1	1.2564	1.7027
MGH60_P7_B06	NA	black	0	0	4.7245
MGH60_P7_B07	-0.42548743158	red	1	1.9917	0.34369
MGH60_P7_B08	-2.06841517497	black	0	0.10568	3.9333
MGH60_P7_B09	-0.141561956138	red	1	1.4152	0.24245
MGH60_P7_B10	3.1071130219	black	0	2.8486	3.9924
MGH60_P7_B11	-0.475135310309	red	1	2.2966	0.49262
MGH60_P7_B12	-0.643487869711	red	1	2.2066	0.19283
MGH60_P7_C01	NA	black	0	1.3757	0
MGH60_P7_C02	NA	black	0	0.90535	0
MGH60_P7_C03	0.299767589465	red	1	0.62106	0.28924
MGH60_P7_C04	NA	black	0	0	0
MGH60_P7_C05	NA	black	0	0	0
MGH60_P7_C06	NA	black	0	1.4082	0
MGH60_P7_C07	-0.0378331176218	red	1	1.237	0.24123
MGH60_P7_C08	NA	black	0	1.6911	0
MGH60_P7_C09	0.576153110134	green3	2	0.064883	0.3173
MGH60_P7_C10	0.361349448585	red	1	1.3829	4.2647
MGH60_P7_C11	NA	black	0	0	0
MGH60_P7_C12	0.475896040386	green3	2	0.2302	0.34255
MGH60_P7_D01	0.225675822552	red	1	0.77146	0.26183
MGH60_P7_D02	-1.00267671543	red	1	3.1817	0.38957
MGH60_P7_D03	NA	black	0	0	0
MGH60_P7_D04	5.50769230509	black	0	3.3193	5.1026
MGH60_P7_D05	NA	black	0	0	1.5772
MGH60_P7_D06	0.0252360873631	red	1	0.95159	0.94486
MGH60_P7_D08	-0.759807924647	red	1	2.7321	0.40163
MGH60_P7_D09	-0.595908619849	red	1	2.5675	0.48954
MGH60_P7_D10	-2.07267285751	black	0	0.04684	3.7971
MGH60_P7_D11	-0.574479026174	red	1	2.8396	0.6173
MGH60_P7_D12	-1.26263457505	red	1	3.6922	0.39287
MGH60_P7_E01	NA	black	0	0	4.2054
MGH60_P7_E02	NA	black	0	3.2713	0
MGH60_P7_E03	NA	black	0	0	0.99277
MGH60_P7_E04	2.84850550649	black	0	2.9167	3.646
MGH60_P7_E05	NA	black	0	0	4.5874
MGH60_P7_E06	0.154587414418	red	1	0.62667	0.68437
MGH60_P7_E07	-0.705929756762	red	1	2.4322	0.28806
MGH60_P7_E08	NA	black	0	0	0
MGH60_P7_E09	NA	black	0	1.7753	0
MGH60_P7_E11	NA	black	0	0	4.3747
MGH60_P7_E12	0.567279927219	green3	2	0.060739	0.33228
MGH60_P7_F01	NA	black	0	0	0.88675
MGH60_P7_F03	-0.125093819871	red	1	1.4694	0.4813
MGH60_P7_F04	-0.19703923312	red	1	1.6452	0.4916
MGH60_P7_F05	NA	black	0	0	0.46571
MGH60_P7_F06	NA	black	0	0	1.7803
MGH60_P7_F07	NA	black	0	0.10165	0
MGH60_P7_F08	NA	black	0	0.060739	0
MGH60_P7_F10	0.532595192504	green3	2	0.041243	0.39177
MGH60_P7_F11	NA	black	0	0.42761	0
MGH60_P7_F12	NA	black	0	0	0
MGH60_P7_G01	-1.95747392233	black	0	0.10299	3.778
MGH60_P7_G02	0.692859036085	red	1	0.035624	0.18142
MGH60_P7_G03	NA	black	0	0	1.3397
MGH60_P7_G04	NA	black	0	2.8604	0
MGH60_P7_G05	NA	black	0	0	2.2519
MGH60_P7_G06	NA	black	0	0.95159	0
MGH60_P7_G07	NA	black	0	3.0706	0
MGH60_P7_G08	-1.98905340272	black	0	0.084064	3.7751
MGH60_P7_G09	NA	black	0	2.8123	0
MGH60_P7_G10	NA	black	0	0	2.3202
MGH60_P7_G11	0.567211650063	green3	2	0.301	0.12168
MGH60_P7_G12	NA	black	0	0	0.53605
MGH60_P7_H01	NA	black	0	0	0.27381
MGH60_P7_H02	NA	black	0	0.11636	0
MGH60_P7_H03	-2.08011551627	black	0	0.017209	3.74
MGH60_P7_H04	NA	black	0	0	0.15963
MGH60_P7_H05	NA	black	0	0.088142	0
MGH60_P7_H06	NA	black	0	0.39397	0
MGH60_P7_H07	NA	black	0	2.839	0
MGH60_P7_H08	0.188721340777	red	1	0.73118	0.4678
MGH60_P7_H09	0.658524384182	red	1	0.0086303	0.24732
MGH60_P7_H10	-2.61148535192	black	0	0.053806	4.5016
MGH60_P7_H11	NA	black	0	0.33113	0
MGH60_P7_H12	NA	black	0	2.3727	0
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	1.972	0
MGH60_P3_A03	NA	black	0	1.129	0
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	3.489	0
MGH60_P3_A08	NA	black	0	0	4.034
MGH60_P3_A09	0.304085564326	red	1	1.3989	3.4457
MGH60_P3_A10	NA	black	0	0	1.9153
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0.20539	0
MGH60_P3_B01	0.182106655816	red	1	1.3323	3.1846
MGH60_P3_B04	NA	black	0	0	3.0317
MGH60_P3_B06	NA	black	0	0	4.78
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	0.45943	0
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0.4049	0
MGH60_P3_C04	NA	black	0	1.774	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	0
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	1.3578	0
MGH60_P3_D07	NA	black	0	4.3324	0
MGH60_P3_D08	-0.507611764572	red	1	0.84479	3.2615
MGH60_P3_D09	NA	black	0	3.4179	0
MGH60_P3_D10	-1.70082894938	red	1	0.34937	4.0902
MGH60_P3_D11	1.29990728638	red	1	2.0222	3.5168
MGH60_P3_E02	NA	black	0	2.7351	0
MGH60_P3_E03	NA	black	0	0.27977	0
MGH60_P3_E04	NA	black	0	1.2425	0
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0	1.5226
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	2.6765	0
MGH60_P3_E11	NA	black	0	0	3.1798
MGH60_P3_E12	-1.9006946877	red	1	0.15316	3.8239
MGH60_P3_F01	NA	black	0	1.177	0
MGH60_P3_F02	NA	black	0	0	0
MGH60_P3_F03	NA	black	0	1.144	0
MGH60_P3_F04	NA	black	0	1.2314	0
MGH60_P3_F06	0.222623582967	red	1	1.6098	1.9149
MGH60_P3_F07	NA	black	0	0.82538	0
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0	0
MGH60_P3_F10	NA	black	0	0	4.2861
MGH60_P3_F11	NA	black	0	0	0
MGH60_P3_F12	NA	black	0	1.0949	0
MGH60_P3_G02	NA	black	0	1.5018	0
MGH60_P3_G04	NA	black	0	0.95531	0
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	0
MGH60_P3_G07	NA	black	0	2.3112	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	0
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	0.220348357115	red	1	2.8566	1.3357
MGH60_P3_H03	NA	black	0	0	0.35276
MGH60_P3_H04	NA	black	0	1.9264	0
MGH60_P3_H06	0.315425834667	red	1	0.14535	0.64062
MGH60_P3_H07	NA	black	0	0	0
MGH60_P3_H08	NA	black	0	0	0
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	-0.0142750365714	red	1	0.53605	1.1401
MGH60_P3_H11	NA	black	0	1.9701	0
MGH60_P3_H12	NA	black	0	0	1.4249
97_P3_G07	-0.806308044998	red	1	2.6498	0.31267
97_P3_G10	NA	black	0	1.4547	0
97_P3_H02	NA	black	0	0	3.3838
97_P3_A07	NA	black	0	0	0
97_P3_C03	-0.0207294683364	red	1	0.54201	1.1557
97_P3_H09	0.748493560111	red	1	1.5296	4.6952
97_P3_H12	NA	black	0	2.0666	0
97_P3_H08	0.0614682695455	red	1	3.0964	1.189
97_P3_E02	NA	black	0	2.2088	0
97_P3_E07	NA	black	0	2.539	0
97_P3_C07	-0.189373936451	red	1	1.7757	0.64801
97_P3_E04	NA	black	0	0	0.338
97_P3_C04	NA	black	0	0	0
97_P3_F10	NA	black	0	0	0
97_P3_F03	-0.142814628063	red	1	1.5984	0.61259
97_P3_A09	-0.0612676792816	red	1	0.93659	1.4854
97_P3_G04	NA	black	0	0	0.30685
97_P3_E09	NA	black	0	0.096262	0
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	0
97_P3_E05	NA	black	0	0.88675	0
97_P3_D03	NA	black	0	0.085425	0
97_P3_D11	NA	black	0	1.0963	0
97_P3_H11	0.0737359878483	red	1	1.2528	3.2163
97_P3_C10	NA	black	0	2.8848	0
97_P3_G08	-1.20765911308	red	1	0.08134	2.7336
97_P3_F06	-0.455635289466	red	1	2.0339	0.32998
97_P3_C01	NA	black	0	0	0
97_P3_A04	NA	black	0	0	0
97_P3_C09	-0.0394752405537	red	1	0.78827	1.2612
97_P3_D10	0.444382083262	green3	2	0.35502	0.2857
97_P3_H07	0.119489762266	red	1	0.9501	0.30334
97_P3_E01	NA	black	0	0.2228	0
97_P3_E03	0.414653443452	green3	2	0.40708	0.28924
97_P3_B10	NA	black	0	0.17249	0
97_P3_F05	2.92693553162	black	0	3.0426	3.539
97_P3_G12	NA	black	0	0.079975	0
97_P3_B04	NA	black	0	0	0.48543
97_P3_B02	NA	black	0	1.3033	0
97_P3_B07	1.50247193203	red	1	2.0286	3.8802
97_P3_G02	NA	black	0	1.3488	0
97_P3_G11	NA	black	0	0	0
97_P3_F11	0.384595993643	red	1	0.49876	0.2461
97_P3_H03	0.290771697428	red	1	0.6107	0.32884
97_P3_C02	-0.131951708638	red	1	1.0335	2.3674
97_P3_G06	-2.1095097398	black	0	0.14274	4.087
97_P3_B01	NA	black	0	0	0
97_P3_B05	-0.0299567716933	red	1	1.0902	1.5917
97_P3_E10	NA	black	0	0	0.22157
97_P3_G01	NA	black	0	0	0
97_P3_A08	NA	black	0	0.19787	0
97_P3_A03	0.243734103258	red	1	0.34483	0.66266
97_P3_B03	NA	black	0	1.518	0
97_P3_D01	NA	black	0	2.2534	0
97_P3_G03	0.135391513597	red	1	1.3465	2.4423
97_P3_E11	NA	black	0	0.18269	0
97_P3_D04	1.91022080623	red	1	2.8939	2.8337
97_P3_A11	NA	black	0	0	0.57046
97_P3_C12	NA	black	0	1.2004	0
97_P3_D02	NA	black	0	2.0604	0
97_P3_E08	NA	black	0	2.2963	0
97_P3_D05	NA	black	0	0	0
97_P3_D12	NA	black	0	0	3.741
97_P3_D09	NA	black	0	0.57531	0
97_P3_F01	NA	black	0	0	0
97_P3_F07	NA	black	0	0	0.35502
97_P3_B11	NA	black	0	0	0
97_P3_H05	0.232015695446	red	1	0.66539	0.42116
97_P3_F12	NA	black	0	1.6243	0
97_P3_F04	0.0436470898987	red	1	1.829	1.2253
97_P3_C11	-1.09361803113	red	1	0.070389	2.5668
97_P3_F08	-0.274064808393	red	1	1.5494	0.032806
97_P3_C05	NA	black	0	0.84639	0
97_P3_F09	NA	black	0	1.8766	0
97_P3_G05	-0.238199014924	red	1	1.5797	0.24123
97_P3_A10	NA	black	0	0.055196	0
97_P3_A05	0.33676303971	red	1	0.13619	0.61353
97_P3_C06	-0.833275182278	red	1	0.2762	2.4722
97_P3_F02	-0.725021735297	red	1	2.7555	0.44573
97_P3_D07	NA	black	0	0.3115	0
97_P3_C08	NA	black	0	0	0
97_P3_A01	-0.889137754969	red	1	0.086784	2.313
97_P3_H04	NA	black	0	0	0.18523
97_P3_D08	NA	black	0	0.65168	0
97_P3_E06	NA	black	0	0.42653	0
97_P3_E12	NA	black	0	0	0
97_P3_A02	NA	black	0	0.3471	0
97_P3_B06	-0.438992713707	red	1	2.2537	0.51702
97_P3_H10	NA	black	0	0	0.31499
97_P5_B09	NA	black	0	0.07861	0
97_P5_C06	NA	black	0	0	0
97_P5_B10	NA	black	0	0.44784	0
97_P6_G02	-0.277361746502	red	1	1.7824	0.43723
97_P6_E06	NA	black	0	0.066261	0
97_P6_A03	NA	black	0	1.1421	0
97_P5_F07	NA	black	0	0.19409	0
97_P5_B05	0.390592584892	red	1	0.53406	0.18396
97_P6_B11	NA	black	0	2.6794	0
97_P6_E08	0.456193864508	green3	2	0.17249	0.41576
97_P6_A09	-0.203048159236	red	1	1.0279	2.9203
97_P6_B04	-0.109520905278	red	1	1.7924	0.85519
97_P5_A02	0.0728093660228	red	1	1.326	1.9092
97_P5_C02	NA	black	0	0	2.7956
97_P6_F09	NA	black	0	0.085425	0
97_P5_A04	0.440607827956	green3	2	0.32308	0.32308
97_P5_C04	0.326233629873	red	1	0.077243	0.65352
97_P6_D07	NA	black	0	2.9492	0
97_P6_A12	NA	black	0	0	0.40381
97_P6_C06	NA	black	0	0	1.4065
97_P6_H04	NA	black	0	0	0
97_P5_D09	NA	black	0	0.21288	0
97_P6_F03	NA	black	0	0	1.0335
97_P6_F11	NA	black	0	0	0
97_P6_H09	-0.728195112272	red	1	2.6199	0.37629
97_P6_B08	0.0116139867071	red	1	1.1467	0.47716
97_P5_A10	-0.329144617523	red	1	1.9686	0.50182
97_P6_H07	NA	black	0	0.68796	0
97_P6_C09	0.535280603767	green3	2	0.077243	0.36513
97_P5_G04	NA	black	0	0.34255	0
97_P6_H01	NA	black	0	0	0
97_P5_B06	NA	black	0	0	0
97_P5_E04	NA	black	0	2.5926	0
97_P6_B10	NA	black	0	0.089498	0
97_P6_F04	0.787738265685	red	1	2.1919	2.3144
97_P5_E07	0.2963462922	red	1	0.31034	0.58785
97_P5_G02	0.571106024329	green3	2	0.18269	0.23266
97_P5_C11	-0.366867522972	red	1	1.8032	0.24853
97_P5_A03	NA	black	0	2.0625	0
97_P6_B02	0.030198451211	red	1	1.1104	0.39177
97_P6_H12	NA	black	0	0.014355	0
97_P6_F12	NA	black	0	1.7004	0
97_P6_A02	NA	black	0	2.6602	0
97_P5_C12	-0.153192950687	red	1	0.89763	1.9069
97_P5_C01	NA	black	0	0	0
97_P5_B07	0.14718904583	red	1	0.9092	0.26903
97_P5_A08	NA	black	0	0.15056	0
97_P6_H08	NA	black	0	0.073135	0
97_P5_E11	-0.41540314648	red	1	2.3646	0.60502
97_P6_A01	NA	black	0	0	4.1283
97_P6_G01	NA	black	0	2.5462	0
97_P5_D10	-0.120811662787	red	1	1.4436	0.44467
97_P5_C10	NA	black	0	0.80653	0
97_P6_C11	-0.675140015839	red	1	2.3185	0.24367
97_P6_E07	NA	black	0	0.94561	0
97_P6_E05	-0.338156629979	red	1	0.87342	2.6947
97_P5_G07	NA	black	0	0	0.40163
97_P5_D04	NA	black	0	0	1.4766
97_P6_B03	1.31121888159	red	1	2.1408	3.2279
97_P5_H01	NA	black	0	0	1.2172
97_P6_A11	-0.0484841007896	red	1	1.2904	0.48852
97_P6_E09	-0.00824576567611	red	1	0.15056	1.1137
97_P6_A10	-2.16359625072	black	0	0.30685	4.7023
97_P5_E02	NA	black	0	0.7966	0
97_P6_D03	NA	black	0	1.9138	0
97_P5_A09	-0.187852007477	red	1	1.5415	0.35276
97_P6_B12	-0.354376863336	red	1	1.8388	0.32308
97_P5_H10	-0.262614272212	red	1	0.84077	2.2406
97_P6_A04	NA	black	0	0.1635	0
97_P5_B12	0.0918957918967	red	1	0.33342	0.94035
97_P5_A12	NA	black	0	0	0
97_P5_F08	0.31827755034	red	1	0.35727	0.51803
97_P6_E04	NA	black	0	0	0
97_P6_D04	-0.63243691844	red	1	0.67987	2.9492
97_P5_D02	0.00917674491692	red	1	1.1519	0.49876
97_P6_G10	NA	black	0	0.77484	0
97_P5_B04	-0.201848518018	red	1	1.5641	0.34369
97_P6_E03	NA	black	0	0.07861	0
97_P5_E05	-0.0999711281499	red	1	1.5231	0.68616
97_P5_G05	NA	black	0	1.1629	0
97_P5_D03	0.562969148465	green3	2	0.1177	0.29748
97_P5_C07	NA	black	0	1.1184	0
97_P6_C12	0.470240680651	green3	2	0.22157	0.3584
97_P6_B09	NA	black	0	0	0.3115
97_P5_D07	NA	black	0	0.26784	0
97_P6_A05	0.150195709029	red	1	0.53804	0.75275
97_P5_C08	NA	black	0	0.67897	0
97_P5_B03	0.278537600066	red	1	0.33342	0.60597
97_P6_G08	0.746224111041	red	1	0.031395	0.1137
97_P6_D12	-0.274678805573	red	1	1.8544	0.51602
97_P6_D01	-0.000383306676094	red	1	1.1795	1.3317
97_P5_H08	0.509020575768	green3	2	0.041243	0.42331
97_P6_C07	NA	black	0	2.6248	0
97_P6_C02	NA	black	0	1.5695	0
97_P5_F02	NA	black	0	0.72247	0
97_P5_F04	0.00410097534238	red	1	1.1629	0.62574
97_P5_H02	NA	black	0	1.5049	0
97_P6_C08	0.170644793115	red	1	0.41468	0.76808
97_P5_E03	NA	black	0	0.42653	0
97_P6_D05	-0.101405037795	red	1	1.419	0.49467
97_P5_D01	0.342280317163	red	1	0.40817	0.43189
97_P6_F05	NA	black	0	0.40054	0
97_P5_H06	0.677134465872	red	1	0.03984	0.19912
97_P5_H11	NA	black	0	2.275	0
97_P5_E06	1.83902579675	red	1	2.9264	2.7394
97_P6_H02	NA	black	0	1.2497	0
97_P6_A08	NA	black	0	0.46676	0
97_P5_B02	0.461924221122	green3	2	0.47716	0.10299
97_P5_E10	NA	black	0	0.40926	0
97_P5_B11	-0.0227018890412	red	1	1.2073	0.16864
97_P6_G07	NA	black	0	0.37518	0
97_P5_A05	NA	black	0	0	0.69866
97_P5_A11	0.421599003401	green3	2	0.4782	0.1903
97_P6_A06	NA	black	0	0	0.54003
97_P6_F07	-0.528756563721	red	1	2.4182	0.4916
97_P6_G04	-0.829475865285	red	1	0.37518	2.6295
97_P6_B05	NA	black	0	0	0
97_P5_D06	NA	black	0	0.064883	0
97_P6_F08	0.246323785824	red	1	0.49262	0.56267
97_P5_F06	0.19204900254	red	1	0.80488	0.32423
97_P5_D08	-0.146927902797	red	1	1.6512	0.65627
97_P5_G11	0.545295308497	green3	2	0.11902	0.32193
97_P6_F10	NA	black	0	2.3901	0
97_P5_H07	0.184150170241	red	1	0.34369	0.77146
97_P5_A07	NA	black	0	1.6781	0
97_P6_G11	0.371305985022	red	1	0.45733	0.32423
97_P5_C03	0.361947396513	red	1	0.035624	0.62199
97_P5_F01	0.168027262905	red	1	1.3724	2.5318
97_P6_E01	NA	black	0	0.11503	0
97_P5_F03	NA	black	0	0.20163	0
97_P5_B01	NA	black	0	0	0
97_P6_H03	NA	black	0	1.0151	0
97_P6_E12	-1.73825428764	red	1	0.49262	4.7401
97_P5_G10	NA	black	0	0	0.7433
97_P5_C05	NA	black	0	0.27858	0
97_P6_D11	0.363394130387	red	1	0.22897	0.52406
97_P5_H09	NA	black	0	0.28333	0
97_P6_B06	NA	black	0	0	0
97_P5_F09	NA	black	0	0	0.18523
97_P6_F02	-0.657930661788	red	1	2.3513	0.29042
97_P5_D11	NA	black	0	0.12961	0
97_P5_H03	-0.109344347426	red	1	1.406	0.41034
97_P5_D05	-0.0826150638352	red	1	1.461	0.68257
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	1.0172	0
97_P6_G09	NA	black	0	1.9661	0
97_P6_D08	NA	black	0	0.32884	0
97_P5_G06	0.111066338076	red	1	0.68975	0.76553
97_P5_A01	0.120757837032	red	1	0.70399	0.72421
97_P6_H10	NA	black	0	0	0.14143
97_P5_G01	0.500792769014	green3	2	0.15704	0.35952
97_P6_E02	NA	black	0	0	0.54201
97_P6_B01	0.380494568799	red	1	0.21412	0.50589
97_P5_F10	0.31041137149	red	1	0.13225	0.65352
97_P6_C10	0.46514905108	green3	2	0.27501	0.32308
97_P5_C09	0.343974713588	red	1	0.63877	0.13488
97_P5_E12	-0.258199151566	red	1	2.1683	0.73639
97_P5_E01	0.269447869772	red	1	0.49057	0.51299
97_P6_D02	-0.0986978159395	red	1	1.123	3.0801
97_P6_A07	-0.318147048818	red	1	0.75617	2.2126
97_P5_G03	NA	black	0	0.02432	0
97_P6_G12	0.0852655807195	red	1	0.82049	0.75018
97_P6_C03	NA	black	0	0.87184	0
97_P6_H06	NA	black	0	1.8082	0
97_P5_E09	NA	black	0	2.5208	0
97_P6_C01	NA	black	0	2.0286	0
97_P6_G03	NA	black	0	0	0.40163
97_P5_G12	0.184295970286	red	1	0.82782	0.30568
97_P5_G09	0.343901251845	red	1	0.57821	0.23511
97_P5_H04	NA	black	0	0.062122	0
MGH97_P7_B05	NA	black	0	0	2.2437
MGH97_P7_E10	0.137073626811	red	1	2.8392	1.2618
MGH97_P7_A02	0.368973194051	red	1	0.21412	0.52406
MGH97_P7_C01	0.270752990939	red	1	1.6699	1.9679
MGH97_P7_D06	NA	black	0	0	0
MGH97_P7_H08	NA	black	0	1.7381	0
MGH97_P7_G11	0.384381373553	red	1	0.064883	0.57918
MGH97_P7_A08	NA	black	0	0	1.9859
MGH97_P7_F07	NA	black	0	0	2.9908
MGH97_P7_C04	NA	black	0	2.4214	0
MGH97_P7_C02	-0.123692971574	red	1	1.4452	0.43296
MGH97_P7_F10	NA	black	0	0.74416	0
MGH97_P7_H05	NA	black	0	2.0621	0
MGH97_P7_B04	NA	black	0	1.4573	0
MGH97_P7_F09	NA	black	0	1.3978	0
MGH97_P7_H02	NA	black	0	0.13488	0
MGH97_P7_C11	NA	black	0	0	0
MGH97_P7_G07	0.31116303549	red	1	2.6425	1.4558
MGH97_P7_F06	NA	black	0	0	0.53804
MGH97_P7_A06	0.241122507698	red	1	1.8205	1.6955
MGH97_P7_D12	NA	black	0	0.13093	0
MGH97_P7_B02	NA	black	0	0.14666	0
MGH97_P7_E03	NA	black	0	0.99783	0
MGH97_P7_D02	NA	black	0	2.1454	0
MGH97_P7_B11	NA	black	0	0.079975	0
MGH97_P7_E09	NA	black	0	1.4431	0
MGH97_P7_B01	0.073521876731	red	1	1.044	0.24853
MGH97_P7_G06	NA	black	0	0	0
MGH97_P7_B07	NA	black	0	2.4985	0
MGH97_P7_C05	NA	black	0	1	0
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	-0.883093940727	red	1	2.5736	0.18523
MGH97_P7_H07	NA	black	0	0.8953	0
MGH97_P7_D04	NA	black	0	0.39726	0
MGH97_P7_C06	-0.0442527254413	red	1	1.2497	0.25822
MGH97_P7_G09	NA	black	0	0.25096	0
MGH97_P7_E06	NA	black	0	0.10165	0
MGH97_P7_F04	-1.58752468736	red	1	0.44361	4.231
MGH97_P7_C09	NA	black	0	0	1.719
MGH97_P7_G03	NA	black	0	1.0861	0
MGH97_P7_H01	NA	black	0	0.36289	0
MGH97_P7_B06	-0.288004267945	red	1	1.6713	0.25338
MGH97_P7_C08	-0.734651348248	red	1	0.77315	3.6778
MGH97_P7_E08	NA	black	0	2.1609	0
MGH97_P7_F01	-0.0149360173979	red	1	1.6964	1.0786
MGH97_P7_H03	NA	black	0	0.062122	0
MGH97_P7_B10	-0.546287837581	red	1	2.24	0.3584
MGH97_P7_E11	NA	black	0	0	0
MGH97_P7_C03	NA	black	0	2.3832	0
MGH97_P7_H12	NA	black	0	0	3.7706
MGH97_P7_D07	NA	black	0	2.4065	0
MGH97_P7_A11	NA	black	0	1.7347	0
MGH97_P7_A01	0.717301809321	red	1	1.7216	3.1928
MGH97_P7_F12	NA	black	0	0	0.16092
MGH97_P7_F08	0.514078091387	green3	2	0.18777	0.31615
MGH97_P7_D11	NA	black	0	2.3934	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	NA	black	0	1.157	0
MGH97_P7_C12	-1.74712126223	red	1	0.4957	4.7729
MGH97_P7_H11	0.649520272428	red	1	0.22527	0.067639
MGH97_P7_A04	0.0798141801421	red	1	0.17887	0.98185
MGH97_P7_H06	NA	black	0	0	2.5561
MGH97_P7_F03	NA	black	0	0	3.437
MGH97_P7_A07	NA	black	0	1.1583	0
MGH97_P7_F11	-0.674249018139	red	1	0.69688	3.1311
MGH97_P7_G08	-1.14449833079	red	1	0.62293	4.0576
MGH97_P7_E02	NA	black	0	0.24001	0
MGH97_P7_C07	NA	black	0	0.063503	0
MGH97_P7_A09	NA	black	0	0	0
MGH97_P7_B09	NA	black	0	0	0.39287
MGH97_P7_G10	NA	black	0	0.48336	0
MGH97_P7_G02	NA	black	0	0.4813	0
MGH97_P7_H04	-0.0589972654657	red	1	1.1023	2.1306
MGH97_P7_G01	1.4420728256	red	1	2.3153	3.0759
MGH97_P7_E05	-0.392061813828	red	1	0.95829	3.5278
MGH97_P7_E04	NA	black	0	2.0666	0
MGH97_P7_E01	NA	black	0	0.36513	0
MGH97_P7_F05	NA	black	0	1.5105	0
MGH97_P7_D05	NA	black	0	0.13225	0
MGH97_P7_A03	NA	black	0	0	0
MGH97_P7_B03	NA	black	0	1.6471	0
MGH97_P7_A05	0.50814081651	green3	2	0.084064	0.39835
MGH97_P7_D03	NA	black	0	2.8873	0
MGH97_P7_F02	0.555444506422	green3	2	0.12433	0.30334
MGH97_P7_G05	NA	black	0	2.334	0
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	1.2863	0
MGH97_P8_A11	NA	black	0	0.3505	0
MGH97_P10_A12	-0.418515493252	red	1	0.8024	2.7148
MGH97_P10_E09	-0.849249146439	red	1	0.4957	2.9296
MGH97_P9_B12	0.586133336207	green3	2	0.10836	0.27143
MGH97_P10_D07	-0.050934046889	red	1	1.2904	0.45838
MGH97_P8_D11	-0.556262028986	red	1	0.78994	3.1567
MGH97_P8_G05	NA	black	0	0	0.37407
MGH97_P9_C05	NA	black	0	0.14926	0
MGH97_P8_D03	NA	black	0	1.3713	0
MGH97_P8_H05	NA	black	0	0	4.5164
MGH97_P10_A09	NA	black	0	1.537	0
