Cell_name	Zvalue	Color	Cluster	BCL2L11	CREB1
93_P3_A06	NA	black	0	0	0.089498
93_P3_G10	NA	black	0	0	0.32654
93_P3_A11	NA	black	0	0	0
93_P3_C03	NA	black	0	0	0.41251
93_P3_B11	NA	black	0	0	0
93_P3_G08	NA	black	0	1.8722	0
93_P3_B06	NA	black	0	0	0.056584
93_P3_A02	NA	black	0	1.2588	0
93_P3_D06	NA	black	0	0	0
93_P3_B12	NA	black	0	0	0
93_P3_B09	NA	black	0	0	1.1375
93_P6_A04	-1.02915706968	red	1	0.28806	2.5578
93_P6_B02	NA	black	0	0	0.23634
93_P6_E05	NA	black	0	0	0.10299
93_P6_B09	NA	black	0	0	3.3071
93_P6_H11	NA	black	0	0	2.6365
93_P5_E06	NA	black	0	0	0
93_P5_C05	NA	black	0	0	0
93_P5_H06	NA	black	0	0	0.2302
93_P5_G05	NA	black	0	0	0.45523
93_P5_C09	NA	black	0	0	0
93_P6_D09	-0.142048911889	green3	2	0.65076	1.3752
93_P5_H04	NA	black	0	0	0.12035
93_P6_A06	NA	black	0	0	1.3488
93_P6_F03	NA	black	0	0	0.18269
93_P6_B05	NA	black	0	0	0
93_P6_C11	NA	black	0	0	0
93_P5_H09	-0.153421054056	green3	2	1.8726	0.72596
93_P5_G03	NA	black	0	0	0.19156
93_P5_F04	NA	black	0	0	0.13356
93_P6_H12	NA	black	0	0	0
93_P5_G07	NA	black	0	0	2.3533
93_P6_C05	0.439185479004	green3	2	1.8639	1.9336
93_P6_D05	0.574271766906	green3	2	0.14535	0.21537
93_P5_C12	NA	black	0	0	0
93_P6_A03	0.356757538464	green3	2	0.63413	0.067639
93_P5_E08	NA	black	0	0	0.77905
93_P6_A08	NA	black	0	0	0
93_P6_A10	NA	black	0	0	3.4107
93_P6_A02	NA	black	0	0	1.2928
93_P5_G12	NA	black	0	0	3.6399
93_P5_E01	NA	black	0	0	0
93_P6_A09	NA	black	0	0	0.70044
93_P6_H05	NA	black	0	0.53506	0
93_P6_H10	NA	black	0	0	0
93_P5_C08	NA	black	0	0	0.19787
93_P5_A09	NA	black	0	0	1.9302
93_P5_B09	0.0845536456112	green3	2	0.29514	0.86631
93_P5_A05	NA	black	0	0	2.3785
93_P6_E04	NA	black	0	0	3.0261
93_P5_A04	NA	black	0	0	0
93_P6_A11	NA	black	0	0	2.8468
93_P5_B12	NA	black	0	0	0.067639
93_P5_F12	NA	black	0	0	0
93_P5_H08	NA	black	0	0	0
93_P6_C08	NA	black	0	0	0.08134
93_P5_F10	NA	black	0	0	0.12565
93_P5_E11	NA	black	0	0	0
93_P6_B03	NA	black	0	0	0.14274
93_P6_C02	NA	black	0	0	0.16092
93_P6_B04	NA	black	0	0	0.50182
93_P5_D10	NA	black	0	0	0.086784
93_P6_F04	NA	black	0	0	0
93_P6_H04	NA	black	0	0	0.12035
93_P6_C01	-0.220544464144	green3	2	2.7168	0.84639
93_P5_G06	NA	black	0	0	0
93_P6_A07	NA	black	0	0.87735	0
93_P5_H10	0.661291275084	green3	2	0.2302	0.012926
93_P6_F08	NA	black	0	0	0
93_P5_H01	NA	black	0	0	0.86315
93_P5_B02	NA	black	0	0	3.7762
93_P5_G01	NA	black	0	0	0
93_P6_A12	-0.273833546124	green3	2	2.2138	0.67175
93_P5_G11	NA	black	0	0	1.342
93_P6_E11	NA	black	0	0	2.3188
93_P5_D07	NA	black	0	0	3.9686
93_P6_E02	-1.83881425921	red	1	0.12697	3.3407
93_P6_E09	NA	black	0	0	0.19661
93_P5_F09	NA	black	0	0	0
93_P6_E06	NA	black	0	0	0.094912
93_P5_A06	NA	black	0	0	2.3774
93_P5_D04	NA	black	0	0	0
93_P5_H07	NA	black	0	0	2.0645
93_P6_D06	NA	black	0	0	0.68077
93_P6_C07	NA	black	0	0	0
93_P5_F07	NA	black	0	0	0
93_P5_C04	NA	black	0	0	0
93_P5_A02	NA	black	0	0	0
93_P5_A07	NA	black	0	0	0
93_P5_A08	NA	black	0	0	0.6397
93_P6_B12	NA	black	0	0	3.3324
93_P5_G04	NA	black	0	0	0
93_P5_H11	-0.0741954683427	green3	2	2.3417	0.94935
93_P6_E03	NA	black	0	0	0.15963
93_P6_B07	NA	black	0	0	0.09356
93_P5_D02	NA	black	0	0	1.8225
93_P6_D08	NA	black	0	0	0
93_P6_A01	NA	black	0	0	2.4977
93_P5_E12	NA	black	0	0	0
93_P5_A03	NA	black	0	0	0
93_P5_F02	NA	black	0	0	1.7159
93_P6_F06	NA	black	0	0	1.4372
93_P5_F08	NA	black	0	0	0
93_P6_C10	-0.18490111085	green3	2	1.4782	0.21039
93_P5_G08	NA	black	0	0	0
93_P6_D07	NA	black	0	0	0.35727
93_P6_F05	-1.74339808704	red	1	0.3584	3.8011
93_P5_C07	NA	black	0	0	0.21288
93_P5_B03	NA	black	0	0	0
93_P6_E10	NA	black	0	0	0.7536
93_P5_A11	NA	black	0	0	0.92828
93_P5_F01	NA	black	0	0	2.6239
93_P5_C03	NA	black	0	0	0
93_P6_B10	1.23532033914	blue	3	2.3964	2.4717
93_P5_E03	NA	black	0	0	0.54102
93_P5_G09	-0.0685001596585	green3	2	1.2875	0.25338
93_P5_C10	NA	black	0	0	0.088142
93_P5_E10	NA	black	0	0	0
93_P5_D08	0.0994947018807	green3	2	1.7155	1.2833
MGH93_P7_D06	NA	black	0	0	2.0949
MGH93_P7_G08	NA	black	0	0	1.9975
MGH93_P7_D02	NA	black	0	0	0.86948
MGH93_P7_A03	NA	black	0	0	0.17377
MGH93_P7_B06	NA	black	0	2.0663	0
MGH93_P7_C09	NA	black	0	0	2.1843
MGH93_P7_F07	NA	black	0	0	0
MGH93_P7_B02	NA	black	0	0	3.7004
MGH93_P7_H05	NA	black	0	0	0
MGH93_P7_H09	0.594494672373	green3	2	0.22651	0.1177
MGH93_P7_D10	NA	black	0	0	0.16993
MGH93_P7_B11	NA	black	0	0	1.8237
MGH93_P7_F11	NA	black	0	0	0
MGH93_P7_C04	NA	black	0	0	3.6817
MGH93_P7_F02	NA	black	0	0	0
MGH93_P7_D12	NA	black	0	0	2.8158
MGH93_P7_G04	NA	black	0	0	0
MGH93_P7_A10	NA	black	0	0	3.8481
MGH93_P7_G09	-0.0906173224678	green3	2	1.3606	0.37629
MGH93_P7_F06	NA	black	0	0	0
MGH93_P7_H08	NA	black	0	0	0.97526
MGH93_P7_A11	NA	black	0	0	2.9642
MGH93_P7_G10	NA	black	0	0	3.4579
MGH93_P7_G03	NA	black	0	0	0.25096
MGH93_P7_G07	NA	black	0	0	0
MGH93_P7_A12	NA	black	0	0	1.5869
MGH93_P7_A06	NA	black	0	0	0
MGH93_P7_A08	NA	black	0	0	0.070389
MGH93_P7_H10	NA	black	0	0	2.515
MGH93_P7_C05	NA	black	0	0	0.54992
MGH93_P7_C12	NA	black	0	0	0
MGH93_P7_C07	NA	black	0	0	0
MGH93_P7_B03	NA	black	0	0	0
MGH93_P7_A07	NA	black	0	0	0.41792
MGH93_P7_E10	NA	black	0	0	0
MGH93_P7_F04	0.266332804558	green3	2	2.5393	1.3127
MGH93_P7_A09	0.112998898316	green3	2	1.6064	1.3929
MGH93_P7_E06	NA	black	0	0	0
MGH93_P7_C02	NA	black	0	0	3.5389
MGH93_P7_F10	NA	black	0	0	2.9705
MGH93_P7_C10	NA	black	0	0	0
MGH93_P7_H07	-0.630744942179	green3	2	0.65992	2.6121
MGH93_P7_H01	-0.66347663739	green3	2	0.36513	2.107
MGH93_P7_B10	NA	black	0	0	0
MGH93_P7_F12	NA	black	0	0	0
MGH93_P7_F08	NA	black	0	0	0.42868
MGH93_P7_A01	NA	black	0	0	1.511
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0	0
MGH93_P7_E05	NA	black	0	0	0.21412
MGH93_P7_D08	NA	black	0	0	3.8705
MGH93_P7_D01	NA	black	0	1.8229	0
MGH93_P7_H11	NA	black	0	0	1.0969
MGH93_P7_H12	0.626192351901	green3	2	0.14012	0.14796
MGH93_P7_D05	NA	black	0	0	1.2209
MGH93_P7_E04	NA	black	0	0	0
MGH93_P7_D04	NA	black	0	0	0
MGH93_P7_C06	-1.50910984589	red	1	0.20664	3.0808
MGH93_P7_E12	NA	black	0	0	0.04684
MGH93_P7_G06	NA	black	0	0	0
MGH93_P7_B04	0.207703587179	green3	2	1.3237	4.0638
MGH93_P7_F03	NA	black	0	0	0
MGH93_P7_B12	NA	black	0	0	0
MGH93_P7_H04	NA	black	0	0	0.89685
MGH93_P7_A05	NA	black	0	0	0.11636
MGH93_P7_D07	NA	black	0	0	1.6351
MGH93_P7_F01	NA	black	0	0	0.61542
MGH93_P7_F05	NA	black	0	0	0.80488
93_P10_H10	NA	black	0	0	0.067639
93_P10_E02	NA	black	0	0	0.048236
93_P9_C04	NA	black	0	0	2.4478
93_P9_A08	NA	black	0	0	0.051024
93_P9_G06	NA	black	0	0	0
93_P8_F09	NA	black	0	0	0
93_P8_G06	NA	black	0	0	4.0084
93_P9_E04	NA	black	0	0	0.10568
93_P10_D06	1.75792854822	blue	3	2.5765	2.8242
93_P9_B07	NA	black	0	0.19787	0
93_P9_G08	-0.379542016055	green3	2	1.7316	0.10568
93_P9_D04	NA	black	0	0	0
93_P8_E07	0.0120221816843	green3	2	1.1204	0.68616
93_P9_H01	NA	black	0	0	0
93_P9_B08	NA	black	0	0	0
93_P10_E03	NA	black	0	0.11237	0
93_P8_H09	NA	black	0	0	3.3622
93_P10_B02	NA	black	0	0	3.7615
93_P8_B06	NA	black	0	0	0.26183
93_P10_E05	NA	black	0	0	0.11237
93_P8_E06	NA	black	0	0.54201	0
93_P10_A02	NA	black	0	0	2.3564
93_P8_B04	NA	black	0	0	0.070389
93_P8_C05	NA	black	0	0	1.4217
93_P9_F12	NA	black	0	0	0.1003
93_P10_A01	NA	black	0	0	0.34596
93_P8_A10	NA	black	0	0	1.1197
93_P9_B06	NA	black	0	0	0.13619
93_P10_D12	NA	black	0	0	0
93_P8_D04	NA	black	0	0.57143	0
93_P9_B10	NA	black	0	0	0.90458
93_P9_E12	0.68776820049	green3	2	0.13356	0.069015
93_P9_B02	NA	black	0	0	3.5145
93_P8_G11	NA	black	0	0	0
93_P10_H08	NA	black	0	0	0
93_P10_B04	NA	black	0	0	0
93_P9_C12	NA	black	0	0	1.5351
93_P8_D11	NA	black	0	0	3.2653
93_P8_A03	NA	black	0	0	0
93_P9_F02	NA	black	0	0	2.6133
93_P10_F03	NA	black	0	0	3.2304
93_P9_G11	-0.0606674965802	green3	2	0.74157	1.1991
93_P8_B09	NA	black	0	0	1.0122
93_P9_E05	NA	black	0	3.1199	0
93_P8_E09	NA	black	0	0	0
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	0	0.051024
93_P8_D06	NA	black	0	0	0
93_P8_C06	NA	black	0	3.3537	0
93_P10_C01	NA	black	0	0	0
93_P8_A05	NA	black	0	2.4388	0
93_P8_C11	NA	black	0	0	0.45943
93_P8_E08	NA	black	0	0	0
93_P8_G12	NA	black	0	0	0.22527
93_P9_D09	NA	black	0	0	2.4602
93_P8_D05	NA	black	0	0	0.32308
93_P9_F04	NA	black	0	0	0
93_P10_H12	NA	black	0	0	0
93_P9_H09	NA	black	0	0	0.062122
93_P10_E06	NA	black	0	0	0.077243
93_P10_D07	NA	black	0	0	0
93_P8_G05	NA	black	0	0	0.16092
93_P9_A03	NA	black	0	0	0.13488
93_P10_E10	NA	black	0	0	0.15704
93_P10_G11	NA	black	0	0	0.048236
93_P10_F08	NA	black	0	0	0.1177
93_P8_F07	NA	black	0	0	0
93_P10_E01	NA	black	0	0	3.9289
93_P9_E07	NA	black	0	0	3.5229
93_P9_E03	NA	black	0	0	0.21164
93_P9_D12	NA	black	0	0	1.5291
93_P8_E03	NA	black	0	0	3.1622
93_P10_E12	NA	black	0	0	2.5112
93_P8_F11	NA	black	0	0	0
93_P9_B03	NA	black	0	0	0
93_P9_H10	NA	black	0	0	0.12035
93_P10_E04	-0.998265330433	red	1	2.5644	0.056584
93_P8_A07	NA	black	0	0	3.4548
93_P8_F08	NA	black	0	0	0
93_P10_C11	NA	black	0	0	0.15056
93_P10_H07	NA	black	0	0	0.088142
93_P9_E02	NA	black	0	0	3.2062
93_P10_H05	NA	black	0	0	0
93_P9_B11	-0.134210188987	green3	2	0.15575	1.1782
93_P9_G10	NA	black	0	0	0
93_P10_F05	NA	black	0	0	0
93_P9_F10	-0.621704895876	green3	2	2.0451	0.059355
93_P9_A02	NA	black	0	0	0
93_P8_D10	NA	black	0	0	0
93_P10_G04	NA	black	0	0	0.077243
93_P10_C05	NA	black	0	0	2.0321
93_P8_C07	NA	black	0	0	3.8283
93_P9_E06	NA	black	0	0	0.14143
93_P8_B11	NA	black	0	0	0
93_P10_H01	NA	black	0	0	0
93_P8_H05	NA	black	0	0	3.3756
93_P9_B09	-0.0462549698891	green3	2	1.1596	2.5142
93_P8_H07	NA	black	0	0	0
93_P10_C10	0.261397263532	green3	2	0.45838	0.49262
93_P8_D12	NA	black	0	0	0.72683
93_P8_C03	NA	black	0	0	3.2135
93_P10_C03	NA	black	0	0	2.7253
93_P8_D08	NA	black	0	0	3.0754
93_P8_E10	NA	black	0	0	0
93_P10_A12	NA	black	0	0	0
93_P10_F10	NA	black	0	0	2.7262
93_P9_F07	NA	black	0	0	0.092207
93_P8_B03	NA	black	0	0	2.5494
93_P9_G05	NA	black	0	0	0.10702
93_P10_A05	NA	black	0	0	1.9946
93_P9_C06	NA	black	0	0	0
93_P8_A02	NA	black	0	0	0.1375
93_P8_F01	NA	black	0	0	3.4314
93_P8_G04	NA	black	0	0	1.8683
93_P9_D06	NA	black	0	0	0.16993
93_P10_A11	NA	black	0	0	1.0963
93_P10_B12	NA	black	0	0	0.066261
93_P8_B02	NA	black	0	0	0
93_P8_C09	1.71810337252	blue	3	3.1502	2.2744
93_P8_B07	NA	black	0	0	0
93_P8_C02	NA	black	0	0	0
93_P10_B09	NA	black	0	0	3.3103
93_P9_A12	NA	black	0	0	0
93_P8_E05	NA	black	0	0	0.87106
93_P10_C08	0.463239496972	green3	2	1.782	2.1204
93_P9_H02	NA	black	0	0	0
93_P9_H05	3.1708044133	black	0	3.0007	3.5288
93_P9_G02	NA	black	0	0	1.0996
93_P9_A04	NA	black	0	0	0.12168
93_P10_C04	NA	black	0	0	0
93_P10_H11	NA	black	0	0	0
93_P9_D10	NA	black	0	0	0
93_P8_E12	NA	black	0	0	0
93_P9_D07	NA	black	0	0	1.3115
93_P10_G05	NA	black	0	0	0
93_P10_F06	0.683903142895	green3	2	0.13488	0.073135
93_P10_C07	NA	black	0	0	3.101
93_P9_D08	NA	black	0	0	0.33228
93_P10_G06	NA	black	0	0.11237	0
93_P10_G09	NA	black	0	0	2.0803
93_P8_F02	NA	black	0	0	0
93_P8_G08	NA	black	0	0	3.3743
93_P10_H02	NA	black	0	0	1.1998
93_P10_H03	NA	black	0	0	0.11503
93_P8_E01	NA	black	0	0	0
93_P9_H11	NA	black	0	0	2.3457
93_P9_H03	NA	black	0	1.4378	0
93_P9_C02	NA	black	0	0	0
93_P8_F06	-1.40905604492	red	1	0.37629	3.3301
93_P9_G07	NA	black	0	0	2.8498
93_P10_E08	NA	black	0	0	0.094912
93_P10_D02	NA	black	0	0	0.056584
93_P10_A09	NA	black	0	0	3.4149
93_P10_G07	NA	black	0	0	3.8491
93_P8_E11	NA	black	0	0	0
93_P10_C12	NA	black	0	0	0.1003
93_P9_B12	NA	black	0	0	2.3051
93_P8_H03	NA	black	0	0	2.0065
93_P9_G12	NA	black	0	0	0.21537
93_P10_B06	-0.927792310928	red	1	2.5869	0.14012
93_P8_D02	NA	black	0	1.2708	0
93_P9_A10	NA	black	0	0	1.5296
93_P9_G01	NA	black	0	0	0
93_P9_H12	NA	black	0	0.44573	0
93_P10_F12	NA	black	0	0	0.053806
93_P10_G03	NA	black	0	0	0.53207
93_P9_F08	NA	black	0	0	0.419
93_P10_C06	NA	black	0	0	0.76299
93_P10_D04	NA	black	0	0	0.082703
93_P9_C11	NA	black	0	0	0.09356
93_P9_A01	NA	black	0	0	2.6083
93_P9_B05	NA	black	0	0	1.6785
93_P9_A06	NA	black	0	0	2.3245
93_P10_A10	-0.026988490669	green3	2	1.1991	0.056584
93_P10_F07	NA	black	0	0	1.2957
93_P9_B04	NA	black	0	0	0.067639
93_P10_H04	NA	black	0	0	4.4184
93_P10_B11	0.50406250271	green3	2	0.38184	0.10568
93_P9_D01	-1.39682277633	red	1	3.1079	0.056584
93_P8_A11	NA	black	0	0	3.4009
93_P9_F11	0.0914323971981	green3	2	2.0314	1.1801
93_P8_G09	NA	black	0	0	1.5592
93_P10_G01	NA	black	0	0	0.079975
93_P8_D07	NA	black	0	0	0
93_P8_G01	NA	black	0	0	0
93_P9_H04	NA	black	0	0	2.9203
93_P10_B10	NA	black	0	0	0
93_P9_G04	NA	black	0	0	3.8609
93_P8_D01	NA	black	0	0	3.3173
93_P8_F03	NA	black	0	0	0
93_P10_D03	NA	black	0	0	0
93_P10_H06	NA	black	0	2.6733	0
93_P8_B12	NA	black	0	0	0.051024
93_P8_D09	NA	black	0	0	0.32077
93_P9_D11	NA	black	0	0	0.19535
93_P10_G08	-0.62527924653	green3	2	2.0642	0.074505
93_P8_H06	NA	black	0	0	0.088142
93_P9_C07	NA	black	0	1.4977	0
93_P8_A12	NA	black	0	0	0.041243
93_P8_C01	NA	black	0	0	0
93_P9_F06	2.96858198122	black	0	3.0093	3.3545
