Cell_name	Zvalue	Color	Cluster	HDAC2	MYC
MGH97_P9_G12	-0.0783619905576	green3	2	2.2639	4.0706
MGH97_P8_B04	-0.201992775195	green3	2	2.8726	1.5059
MGH97_P8_E11	0.0688324321152	green3	2	3.9401	3.6138
MGH97_P9_G10	NA	black	0	2.7734	0
MGH97_P10_D11	-0.179388805054	green3	2	3.4742	2.9042
MGH97_P10_D01	0.139435023901	green3	2	1.433	3.1213
MGH97_P10_H04	NA	black	0	1.636	0
MGH97_P10_D12	0.0146859507242	green3	2	2.8936	3.6029
MGH97_P8_D04	-0.363228110633	green3	2	3.4136	2.2497
MGH97_P8_F08	NA	black	0	0.21412	0
MGH97_P9_E10	NA	black	0	3.688	0
MGH97_P9_D11	NA	black	0	3.8676	0
MGH97_P8_A02	NA	black	0	0	0
MGH97_P9_F01	0.0158716568564	green3	2	2.5543	2.4722
MGH97_P8_B08	NA	black	0	0	4.1778
MGH97_P8_A09	-0.174309762317	green3	2	0.3173	3.6447
MGH97_P9_A03	0.0524457700897	green3	2	4.005	3.5757
MGH97_P9_G09	0.0110356851833	green3	2	2.6409	4.9692
MGH97_P10_E02	NA	black	0	0	0
MGH97_P10_H08	NA	black	0	0	0
MGH97_P9_G04	NA	black	0	0.41143	0
MGH97_P8_G11	-0.340247164489	green3	2	2.8823	0.38073
MGH97_P10_A06	-0.716749926184	green3	2	3.2743	0.62854
MGH97_P10_F08	-0.418902073579	green3	2	0.18396	3.9079
MGH97_P8_E08	-0.0658480447946	green3	2	3.9873	3.3421
MGH97_P8_G08	NA	black	0	3.9704	0
MGH97_P10_B07	-0.0372710556904	green3	2	2.5089	4.4122
MGH97_P9_G11	NA	black	0	0.17249	0
MGH97_P8_F11	NA	black	0	0	0
MGH97_P8_F05	0.424183403505	green3	2	1.873	1.8371
MGH97_P9_A01	-0.0826565042517	green3	2	2.9946	2.8862
MGH97_P10_F01	NA	black	0	0	0
MGH97_P8_C10	0.966858986242	green3	2	3.8574	5.6245
MGH97_P8_E02	NA	black	0	2.7242	0
MGH97_P10_B05	-0.110105263581	green3	2	2.3533	4.5976
MGH97_P8_G04	0.203921811295	green3	2	2.2409	1.8687
MGH97_P9_B02	-0.642965429375	green3	2	4.396	2.4967
MGH97_P8_H08	NA	black	0	4.7306	0
MGH97_P8_F01	0.603498253506	green3	2	4.3802	4.4137
MGH97_P10_H09	-0.76416246268	green3	2	3.4304	0.98987
MGH97_P10_E06	-0.771834885744	green3	2	0.23389	4.3238
MGH97_P10_D10	NA	black	0	3.3381	0
MGH97_P10_A03	-0.358647505892	green3	2	3.4734	2.3465
MGH97_P10_A05	1.68200718111	blue	3	4.6451	5.7656
MGH97_P10_A01	0.481390564752	green3	2	0.19535	2.8869
MGH97_P9_D09	NA	black	0	0.16607	0
MGH97_P9_D06	0.181941419467	green3	2	4.3153	3.7682
MGH97_P9_G05	NA	black	0	0.39177	0
MGH97_P10_E05	-0.0250504745443	green3	2	3.5532	3.3959
MGH97_P8_F10	NA	black	0	0.77484	0
MGH97_P10_A04	-1.96938906607	black	0	4.5375	0.71545
MGH97_P9_A07	NA	black	0	0	4.4913
MGH97_P9_A08	0.33159076007	green3	2	3.3084	4.7837
MGH97_P9_H12	NA	black	0	0	0
MGH97_P10_G03	NA	black	0	0	0
MGH97_P8_B03	0.00196737137499	green3	2	2.5869	3.1528
MGH97_P10_H07	NA	black	0	0	0
MGH97_P10_E01	0.755654706543	green3	2	0.70044	2.3485
MGH97_P9_F11	-0.435403887221	green3	2	3.1147	1.2035
MGH97_P8_B12	NA	black	0	3.3254	0
MGH97_P9_H02	0.021044753629	green3	2	2.1293	3.3334
MGH97_P9_C11	NA	black	0	1.426	0
MGH97_P8_A01	NA	black	0	0.301	0
MGH97_P10_F07	NA	black	0	3.645	0
MGH97_P10_G01	NA	black	0	3.3775	0
MGH97_P10_H05	-0.0149469533556	green3	2	2.6708	2.8655
MGH97_P9_F07	NA	black	0	3.4844	0
MGH97_P9_D08	NA	black	0	2.6832	0
MGH97_P9_E05	NA	black	0	2.9866	0
MGH97_P8_B09	NA	black	0	1.5211	0
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	0.26473677385	green3	2	3.1798	4.7575
MGH97_P9_E03	0.0012394513027	green3	2	2.6239	5.0703
MGH97_P9_G07	NA	black	0	3.9749	0
MGH97_P9_C09	0.636494231869	green3	2	4.2269	4.5583
MGH97_P10_B11	NA	black	0	0	3.8166
MGH97_P9_B05	-0.0578856412693	green3	2	3.4538	3.2805
MGH97_P9_A12	NA	black	0	1.4244	0
MGH97_P8_D10	NA	black	0	4.2479	0
MGH97_P8_C05	NA	black	0	3.2105	0
MGH97_P9_D02	0.102983756636	green3	2	3.0625	4.0908
MGH97_P9_D07	-0.278202493183	green3	2	2.9919	1.5656
MGH97_P8_F03	NA	black	0	4.0004	0
MGH97_P8_C12	-0.121667233678	green3	2	3.1319	2.8359
MGH97_P10_E10	NA	black	0	4.8551	0
MGH97_P10_H10	-0.0430474885752	green3	2	2.5666	5.4657
MGH97_P10_C07	-0.152398281272	green3	2	2.7467	0.89142
MGH97_P9_E04	0.516744398319	green3	2	3.1112	6.4331
MGH97_P8_H10	1.54907437571	blue	3	0.71809	1.1674
MGH97_P9_F03	-0.196541308447	green3	2	2.8424	1.3431
MGH97_P10_C08	NA	black	0	0.80157	0
MGH97_P8_B11	-0.744463928231	green3	2	0.071763	4.2364
MGH97_P10_C01	-0.0101293762145	green3	2	2.5804	4.2702
MGH97_P9_D04	NA	black	0	0	2.4949
MGH97_P10_B06	-0.146865826888	green3	2	2.4473	5.6918
MGH97_P8_H09	0.119546746531	green3	2	3.6462	3.7853
MGH97_P9_F05	0.335283632652	green3	2	3.3626	4.7005
MGH97_P9_B04	0.711348665243	green3	2	3.9216	4.9703
MGH97_P9_C12	NA	black	0	3.5242	0
MGH97_P8_B02	NA	black	0	0	4.2182
MGH97_P9_F04	0.00562658986558	green3	2	2.7135	3.6069
MGH97_P10_G02	0.419492106204	green3	2	1.9664	1.6116
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	4.3434	0
MGH97_P10_G12	-0.0731674483225	green3	2	3.027	2.9906
MGH97_P9_A02	0.0422478388357	green3	2	3.0386	3.733
MGH97_P8_G03	-0.415666558026	green3	2	4.0656	2.6964
MGH97_P8_D09	0.0445173210573	green3	2	2.0714	3.2253
MGH97_P10_C06	1.39769173404	blue	3	4.3701	5.6748
MGH97_P8_H03	1.66520996952	blue	3	0.73985	0.96569
MGH97_P8_A10	0.0112285173884	green3	2	2.6745	3.9491
MGH97_P8_B06	NA	black	0	3.2934	0
MGH97_P9_G08	NA	black	0	0	0.83754
MGH97_P8_B01	-0.409419011954	green3	2	3.9115	2.6171
MGH97_P10_B08	-0.782499950445	green3	2	3.5439	1.2271
MGH97_P10_C12	0.405019524609	green3	2	3.4018	4.8861
MGH97_P9_A10	-0.305167527858	green3	2	2.9161	0.9396
MGH97_P9_C10	0.149165474271	green3	2	3.4836	3.9361
MGH97_P9_G03	-0.104502602733	green3	2	2.792	2.0136
MGH97_P10_B02	0.158984913258	green3	2	4.2822	3.736
MGH97_P10_A08	-0.0130136905683	green3	2	1.7084	3.4897
MGH97_P8_C09	NA	black	0	2.461	0
MGH97_P10_D05	NA	black	0	2.257	0
MGH97_P10_F02	0.4664161085	green3	2	4.0451	4.3669
MGH97_P9_D10	NA	black	0	4.7345	0
MGH97_P8_D08	NA	black	0	1.7583	0
MGH97_P9_H11	NA	black	0	3.7917	0
MGH97_P8_C06	0.544112669438	green3	2	3.8447	4.6866
MGH97_P8_A03	0.428918190015	green3	2	2.1382	0.81394
MGH97_P9_C04	NA	black	0	2.6904	0
MGH97_P8_E01	NA	black	0	5.3242	0
MGH97_P10_D02	NA	black	0	3.8278	0
MGH97_P9_E12	NA	black	0	0	0
MGH97_P9_A05	-1.98990408488	black	0	0.1865	5.6708
MGH97_P10_F06	0.0823794824956	green3	2	2.7847	4.8273
MGH97_P9_E01	-1.07126139206	green3	2	0.81311	5.0643
MGH97_P8_G06	NA	black	0	0	0
MGH97_P10_B03	NA	black	0	0.31499	0
MGH97_P9_H08	-0.419386074311	green3	2	3.0779	1.1263
MGH97_P9_E08	NA	black	0	2.6152	0
MGH97_P8_C07	NA	black	0	0	3.7757
MGH97_P9_A06	NA	black	0	0	0
MGH97_P8_E04	NA	black	0	1.6135	0
MGH97_P8_C11	0.159394943433	green3	2	3.9117	3.8074
MGH97_P9_C03	-1.00165714145	green3	2	3.9149	1.4022
MGH97_P8_E03	-0.0733927326327	green3	2	2.3724	4.286
MGH97_P10_B01	0.590975469404	green3	2	0.17249	2.7679
MGH97_P9_B11	NA	black	0	0.40381	0
MGH97_P9_G02	-0.515026448472	green3	2	4.4257	2.704
MGH97_P8_G02	NA	black	0	3.6776	0
MGH97_P10_G10	-0.0623552480657	green3	2	3.4195	3.2573
MGH97_P9_G06	NA	black	0	0	3.4131
MGH97_P9_E02	NA	black	0	3.2446	0
MGH97_P9_C06	NA	black	0	0.94711	0
MGH97_P10_H06	NA	black	0	0	0
MGH97_P8_B05	NA	black	0	0	0
MGH97_P9_F08	-0.28324536185	green3	2	1.8528	4.4674
MGH97_P10_F05	NA	black	0	2.9437	0
MGH97_P8_D06	0.717786291553	green3	2	3.8793	5.035
MGH97_P8_D12	NA	black	0	3.641	0
MGH97_P9_H06	0.105482524597	green3	2	2.9054	4.4611
MGH97_P9_C08	NA	black	0	0	0
MGH97_P10_D06	-1.13838543159	green3	2	3.6909	0.65535
MGH97_P8_G12	NA	black	0	0	2.1263
MGH97_P10_C10	-0.362301188208	green3	2	2.0058	5.0642
MGH97_P8_H07	NA	black	0	0	0
MGH97_P10_E08	0.519751350106	green3	2	3.2737	5.6684
MGH97_P10_G11	-0.00563866169057	green3	2	0.10969	3.4404
MGH97_P10_E07	NA	black	0	2.2007	0
MGH97_P10_F03	0.286661493221	green3	2	3.6686	4.214
MGH97_P8_F09	-0.0939220816351	green3	2	1.856	3.7925
MGH97_P10_F04	NA	black	0	0	6.3729
MGH97_P9_H03	-0.0321312260143	green3	2	2.7811	2.9672
MGH97_P10_D09	-0.787651882337	green3	2	3.76	1.6248
MGH97_P8_C01	NA	black	0	0	0
MGH97_P9_C02	-0.239490012782	green3	2	3.559	2.7837
MGH97_P8_F07	0.0660396401518	green3	2	2.474	1.9456
MGH97_P10_G06	-0.0483140023255	green3	2	2.545	5.1631
MGH97_P9_B01	NA	black	0	0	0
MGH97_P10_E04	-0.0302518523018	green3	2	2.8775	3.1582
MGH97_P8_B07	0.0893992052167	green3	2	2.7615	5.2318
MGH97_P8_G07	0.0751628997267	green3	2	2.2931	2.7879
MGH97_P9_B08	NA	black	0	4.7434	0
MGH97_P9_C01	NA	black	0	0.82863	0
MGH97_P8_G01	NA	black	0	0	0
MGH97_P9_H04	NA	black	0	0.39067	0
MGH97_P10_F11	NA	black	0	4.1642	0
MGH97_P10_D03	-0.0155319326776	green3	2	3.1955	3.3926
MGH97_P10_C09	NA	black	0	3.2885	0
MGH97_P8_E06	-0.57995679983	green3	2	3.2118	0.9313
MGH97_P8_E09	NA	black	0	3.772	0
MGH97_P8_E05	NA	black	0	4.9261	0
MGH97_P8_A08	0.254537649108	green3	2	3.1502	4.7771
MGH97_P10_F12	0.628069601589	green3	2	0.088142	2.7489
MGH97_P9_D01	NA	black	0	3.5914	0
MGH97_P9_E09	-0.0161159441858	green3	2	2.3671	3.6391
MGH97_P8_A06	NA	black	0	3.3273	0
MGH97_P10_C02	1.12265438901	green3	2	4.3085	5.3022
MGH97_P10_C11	NA	black	0	0	1.6627
MGH97_P8_B10	0.607179733458	green3	2	4.6803	4.285
MGH97_P9_E11	NA	black	0	0	3.2152
MGH97_P9_F06	NA	black	0	4.0467	0
MGH97_P10_H11	NA	black	0	3.3435	0
MGH97_P9_B06	-0.248559772593	green3	2	3.3435	2.5519
MGH97_P10_E11	0.512188365005	green3	2	4.166	4.3794
MGH97_P9_B09	-0.190207273842	green3	2	3.0774	2.3782
MGH97_P9_B03	NA	black	0	2.8588	0
MGH97_P9_B10	NA	black	0	3.7894	0
MGH97_P8_H12	-0.0754543083172	green3	2	3.5951	3.26
MGH97_P10_A02	NA	black	0	4.7848	0
MGH97_P8_A04	NA	black	0	2.108	0
MGH97_P10_G05	NA	black	0	0.32654	0
MGH97_P9_H10	1.43708592513	blue	3	4.7988	5.292
MGH97_P9_A11	-0.0311849314951	green3	2	2.8647	3.1336
MGH97_P8_A12	NA	black	0	4.6519	0
MGH97_P8_C08	NA	black	0	0	0
MGH97_P8_A07	0.00847304950169	green3	2	2.751	3.6235
MGH97_P10_H03	NA	black	0	0.77146	0
MGH97_P8_H04	-0.297678324254	green3	2	3.4125	2.4657
MGH97_P9_C07	-0.147446133258	green3	2	5.1069	3.3222
MGH97_P9_H07	-0.74684387332	green3	2	3.6054	1.4552
MGH97_P8_C02	NA	black	0	1.4287	0
MGH97_P10_B09	NA	black	0	0	0
MGH97_P9_E07	NA	black	0	0	4.8906
MGH97_P10_C03	NA	black	0	4.3371	0
93_P3_D02	0.133064542718	green3	2	3.4847	3.8848
93_P3_B08	NA	black	0	3.4556	0
93_P3_D10	-0.564144430171	green3	2	3.4691	1.7066
93_P3_H02	-0.223809147243	green3	2	4.8656	3.2101
93_P3_E06	NA	black	0	0	0
93_P3_F08	NA	black	0	2.1467	0
93_P3_F07	NA	black	0	3.3057	0
93_P3_B02	NA	black	0	0	0
93_P3_G02	1.69835680542	blue	3	1.1043	0.28451
93_P3_G06	NA	black	0	3.4222	0
93_P3_F05	NA	black	0	0	0
93_P3_H01	NA	black	0	0	0
93_P3_F06	0.32803462624	green3	2	4.5409	3.944
93_P3_D08	-0.0801481286912	green3	2	4.2344	3.3403
93_P3_E03	NA	black	0	0	0
93_P3_A04	NA	black	0	0.070389	0
93_P3_H03	NA	black	0	3.8361	0
93_P3_H10	NA	black	0	2.8941	0
93_P3_A09	1.05229701675	green3	2	1.5286	0.71105
93_P3_D11	NA	black	0	0.34028	0
93_P3_E12	NA	black	0	0.16736	0
93_P3_G05	NA	black	0	0.15316	0
93_P3_D12	NA	black	0	4.306	0
93_P3_E11	NA	black	0	3.255	0
93_P3_B10	NA	black	0	0	3.6974
93_P3_B05	NA	black	0	3.6793	0
93_P3_H08	NA	black	0	0.36961	0
93_P3_H04	NA	black	0	3.7178	0
93_P3_F12	-0.102207078635	green3	2	3.1336	2.9372
93_P3_A07	0.664163950638	green3	2	4.0129	4.7784
93_P3_E04	NA	black	0	0.09356	0
93_P3_C07	NA	black	0	3.3825	0
93_P3_G09	NA	black	0	0.65444	0
93_P3_A03	NA	black	0	1.2147	0
93_P3_D05	NA	black	0	0	0
93_P3_A10	0.00359344118066	green3	2	3.2485	3.4807
93_P3_E02	-0.0134690748309	green3	2	3.8429	3.4414
93_P3_C04	NA	black	0	3.0038	0
93_P3_F02	NA	black	0	0	4.0929
93_P3_E07	NA	black	0	0.27262	0
93_P3_D09	0.271498731837	green3	2	3.4778	4.3295
93_P3_D07	-0.895901706817	green3	2	1.232	5.21
93_P3_G12	NA	black	0	3.3919	0
93_P3_A05	-0.194228542131	green3	2	4.9092	3.2508
93_P3_C05	NA	black	0	3.1365	0
93_P3_F09	0.194677548012	green3	2	4.4085	3.7734
93_P3_G07	NA	black	0	1.3448	0
93_P3_C01	-0.680704676646	green3	2	3.2288	0.58304
93_P3_C11	NA	black	0	0	4.3907
93_P3_E05	NA	black	0	0	0
93_P3_A12	NA	black	0	3.6525	0
93_P3_E09	NA	black	0	2.6311	0
93_P3_D03	NA	black	0	2.9653	0
93_P3_D01	NA	black	0	0.14012	0
93_P3_G04	NA	black	0	3.8532	0
93_P3_E01	NA	black	0	0	0
93_P3_G11	NA	black	0	0	0
93_P3_A06	NA	black	0	0.13093	0
93_P3_G10	0.573056995894	green3	2	3.6639	4.9746
93_P3_A11	0.643535994383	green3	2	4.1256	4.6434
93_P3_C03	NA	black	0	4.7407	0
93_P3_B11	0.116966784589	green3	2	3.0801	4.1501
93_P3_G08	NA	black	0	3.0704	0
93_P3_B06	0.889054903677	green3	2	3.7229	5.6941
93_P3_A02	NA	black	0	3.6835	0
93_P3_D06	0.082767590103	green3	2	3.2919	3.7983
93_P3_B12	NA	black	0	3.3601	0
93_P3_B09	NA	black	0	4.5658	0
93_P6_A04	NA	black	0	2.051	0
93_P6_B02	NA	black	0	0.22404	0
93_P6_E05	NA	black	0	0	3.6688
93_P6_B09	-0.383113403764	green3	2	1.6026	4.4839
93_P6_H11	NA	black	0	2.76	0
93_P5_E06	NA	black	0	0.54794	0
93_P5_C05	-1.02705608341	green3	2	0.77989	4.9696
93_P5_H06	NA	black	0	0	0
93_P5_G05	NA	black	0	4.4152	0
93_P5_C09	NA	black	0	0.55287	0
93_P6_D09	-0.790193410187	green3	2	3.727	1.5656
93_P5_H04	NA	black	0	3.2339	0
93_P6_A06	-0.52707823302	green3	2	0.16221	4.0243
93_P6_F03	-0.455327096163	green3	2	1.4222	4.4914
93_P6_B05	0.240976344424	green3	2	0.44996	3.1311
93_P6_C11	NA	black	0	1.1137	0
93_P5_H09	0.0967641572052	green3	2	3.3454	3.8269
93_P5_G03	-0.469742260794	green3	2	4.4876	2.7954
93_P5_F04	NA	black	0	0.8883	0
93_P6_H12	NA	black	0	3.7019	0
93_P5_G07	-1.02581371275	green3	2	0.28096	4.639
93_P6_C05	0.0256395486515	green3	2	2.7744	3.8907
93_P6_D05	NA	black	0	3.8325	0
93_P5_C12	NA	black	0	1.373	0
93_P6_A03	NA	black	0	3.1841	0
93_P5_E08	NA	black	0	0.37851	0
93_P6_A08	0.810049725478	green3	2	3.5928	5.7699
93_P6_A10	-1.6853154119	red	1	4.9231	1.5018
93_P6_A02	-1.17366593585	green3	2	0.64524	5.0669
93_P5_G12	NA	black	0	4.894	0
93_P5_E01	NA	black	0	0	0
93_P6_A09	NA	black	0	0.15834	0
93_P6_H05	NA	black	0	4.2548	0
93_P6_H10	NA	black	0	3.9159	0
93_P5_C08	0.512970979203	green3	2	3.4734	5.1185
93_P5_A09	NA	black	0	0	0
93_P5_B09	NA	black	0	2.9842	0
93_P5_A05	NA	black	0	3.0682	0
93_P6_E04	0.0423238134621	green3	2	2.6918	5.1282
93_P5_A04	NA	black	0	3.0925	0
93_P6_A11	NA	black	0	2.2119	0
93_P5_B12	0.855830960547	green3	2	4.1855	4.9734
93_P5_F12	NA	black	0	4.5713	0
93_P5_H08	NA	black	0	3.7594	0
93_P6_C08	NA	black	0	3.5294	0
93_P5_F10	NA	black	0	3.2113	0
93_P5_E11	-0.257310673787	green3	2	1.9782	4.5556
93_P6_B03	NA	black	0	2.9077	0
93_P6_C02	NA	black	0	4.7169	0
93_P6_B04	0.132346495098	green3	2	3.3982	3.9275
93_P5_D10	NA	black	0	4.8013	0
93_P6_F04	NA	black	0	0.28806	0
93_P6_H04	NA	black	0	0.21412	0
93_P6_C01	NA	black	0	3.3736	0
93_P5_G06	-0.248737486892	green3	2	1.94	4.4596
93_P6_A07	NA	black	0	0	0
93_P5_H10	NA	black	0	0.39835	0
93_P6_F08	-0.00955495893466	green3	2	2.9557	3.3875
93_P5_H01	0.295685029606	green3	2	3.5278	4.3556
93_P5_B02	NA	black	0	0	6.6578
93_P5_G01	1.17290377344	green3	2	5.217	4.7224
93_P6_A12	0.335128819675	green3	2	3.8846	4.194
93_P5_G11	NA	black	0	0	0
93_P6_E11	NA	black	0	4.9144	0
93_P5_D07	NA	black	0	0.37851	0
93_P6_E02	0.241525803266	green3	2	3.128	4.7638
93_P6_E09	-0.196436055128	green3	2	2.8873	1.6462
93_P5_F09	0.0981642650782	green3	2	3.4688	3.7806
93_P6_E06	-0.0534070559974	green3	2	2.148	3.7709
93_P5_A06	NA	black	0	0	0
93_P5_D04	0.27200904833	green3	2	3.1914	4.7664
93_P5_H07	NA	black	0	3.1164	0
93_P6_D06	NA	black	0	0.32193	0
93_P6_C07	NA	black	0	2.9042	0
93_P5_F07	NA	black	0	3.2029	0
93_P5_C04	NA	black	0	0.51501	0
93_P5_A02	NA	black	0	4.182	0
93_P5_A07	NA	black	0	2.1928	0
93_P5_A08	NA	black	0	0	0
93_P6_B12	NA	black	0	0	0
93_P5_G04	NA	black	0	3.4284	0
93_P5_H11	NA	black	0	4.7585	0
93_P6_E03	NA	black	0	0.44042	0
93_P6_B07	NA	black	0	2.5917	0
93_P5_D02	0.093565312437	green3	2	3.9086	3.6691
93_P6_D08	NA	black	0	3.0815	0
93_P6_A01	NA	black	0	0.41034	0
93_P5_E12	0.241481802047	green3	2	3.0489	5.01
93_P5_A03	NA	black	0	0.54992	0
93_P5_F02	NA	black	0	0	0
93_P6_F06	1.12204295738	green3	2	3.7197	6.3005
93_P5_F08	NA	black	0	1.025	0
93_P6_C10	NA	black	0	1.2851	0
93_P5_G08	-0.0186406629724	green3	2	2.7655	3.1437
93_P6_D07	NA	black	0	2.6348	0
93_P6_F05	NA	black	0	0.51501	0
93_P5_C07	NA	black	0	4.3282	0
93_P5_B03	-0.173749547043	green3	2	3.269	2.7534
93_P6_E10	NA	black	0	0	5.2685
93_P5_A11	NA	black	0	3.78	0
93_P5_F01	0.31906072688	green3	2	3.2606	4.8288
93_P5_C03	0.242782956646	green3	2	3.6915	4.0862
93_P6_B10	0.960053881445	green3	2	4.0749	5.2864
93_P5_E03	NA	black	0	0	0
93_P5_G09	NA	black	0	1.4292	0
93_P5_C10	NA	black	0	0	4.5408
93_P5_E10	2.48941413884	black	0	0.21785	0.54498
93_P5_D08	-0.0973973246769	green3	2	2.2079	4.1131
MGH93_P7_D06	NA	black	0	0	0
MGH93_P7_G08	0.264237450526	green3	2	3.5928	4.2081
MGH93_P7_D02	NA	black	0	0	0
MGH93_P7_A03	-0.213544626537	green3	2	0.26784	3.6857
MGH93_P7_B06	NA	black	0	3.0503	0
MGH93_P7_C09	NA	black	0	2.9458	0
MGH93_P7_F07	NA	black	0	0	0
MGH93_P7_B02	0.304950750838	green3	2	5.1156	3.8175
MGH93_P7_H05	NA	black	0	3.9587	0
MGH93_P7_H09	NA	black	0	5.1545	0
MGH93_P7_D10	NA	black	0	3.4502	0
MGH93_P7_B11	NA	black	0	2.1137	0
MGH93_P7_F11	1.33347928342	blue	3	5.3257	4.8371
MGH93_P7_C04	NA	black	0	0	0
MGH93_P7_F02	-1.3604307996	green3	2	4.0807	0.98039
MGH93_P7_D12	NA	black	0	0	0
MGH93_P7_G04	NA	black	0	3.3929	0
MGH93_P7_A10	NA	black	0	0	5.4401
MGH93_P7_G09	NA	black	0	0.33228	0
MGH93_P7_F06	0.486499877914	green3	2	3.4831	5.014
MGH93_P7_H08	NA	black	0	4.4149	0
MGH93_P7_A11	0.087798883317	green3	2	3.3214	3.8042
MGH93_P7_G10	NA	black	0	0.49467	0
MGH93_P7_G03	NA	black	0	5.395	0
MGH93_P7_G07	-0.789194316867	green3	2	1.3763	5.1814
MGH93_P7_A12	NA	black	0	4.5833	0
MGH93_P7_A06	0.491156078338	green3	2	3.4064	5.184
MGH93_P7_A08	NA	black	0	3.2593	0
MGH93_P7_H10	-1.68837822208	red	1	0.24853	5.3838
MGH93_P7_C05	-0.633140990818	green3	2	0.42868	4.2312
MGH93_P7_C12	0.323415482698	green3	2	3.4543	4.5251
MGH93_P7_C07	NA	black	0	4.3518	0
MGH93_P7_B03	NA	black	0	5.7118	0
MGH93_P7_A07	0.344005154366	green3	2	4.2375	4.0551
MGH93_P7_E10	1.39607287856	blue	3	5.4051	4.8612
MGH93_P7_F04	-0.82006142215	green3	2	3.3121	0.39616
MGH93_P7_A09	-0.0919136015657	green3	2	0.21661	3.5406
MGH93_P7_E06	1.88494219284	black	0	4.859	5.7986
MGH93_P7_C02	0.57583578695	green3	2	3.554	5.1621
MGH93_P7_F10	NA	black	0	1.9249	0
MGH93_P7_C10	NA	black	0	3.2248	0
MGH93_P7_H07	NA	black	0	4.2269	0
MGH93_P7_H01	NA	black	0	3.0766	0
MGH93_P7_B10	NA	black	0	0	1.2642
MGH93_P7_F12	NA	black	0	5.5344	0
MGH93_P7_F08	NA	black	0	4.0301	0
MGH93_P7_A01	NA	black	0	5.1062	0
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0.5888	0
MGH93_P7_E05	NA	black	0	4.2525	0
MGH93_P7_D08	-0.974233456768	green3	2	4.2173	1.8319
MGH93_P7_D01	NA	black	0	0	4.7025
MGH93_P7_H11	NA	black	0	3.1391	0
MGH93_P7_H12	NA	black	0	0.57725	0
MGH93_P7_D05	NA	black	0	0	0
MGH93_P7_E04	NA	black	0	3.1734	0
MGH93_P7_D04	NA	black	0	2.4735	0
MGH93_P7_C06	NA	black	0	4.0347	0
MGH93_P7_E12	NA	black	0	4.5413	0
MGH93_P7_G06	NA	black	0	3.484	0
MGH93_P7_B04	0.00395655901859	green3	2	2.6274	4.364
MGH93_P7_F03	NA	black	0	5.6517	0
MGH93_P7_B12	NA	black	0	3.2276	0
MGH93_P7_H04	NA	black	0	0.18777	0
MGH93_P7_A05	NA	black	0	5.1236	0
MGH93_P7_D07	NA	black	0	3.5527	0
MGH93_P7_F01	NA	black	0	4.8669	0
MGH93_P7_F05	NA	black	0	3.4421	0
93_P10_H10	NA	black	0	0.9381	0
93_P10_E02	NA	black	0	4.3819	0
93_P9_C04	1.08454688125	green3	2	3.9373	5.7422
93_P9_A08	NA	black	0	3.6466	0
93_P9_G06	NA	black	0	0.094912	0
93_P8_F09	0.991156674365	green3	2	3.7087	5.9886
93_P8_G06	NA	black	0	3.4624	0
93_P9_E04	0.371929459203	green3	2	4.5144	4.0136
93_P10_D06	NA	black	0	0.91456	0
93_P9_B07	NA	black	0	0	0
93_P9_G08	-0.163403986888	green3	2	3.4202	2.9199
93_P9_D04	NA	black	0	2.0122	0
93_P8_E07	NA	black	0	3.3173	0
93_P9_H01	NA	black	0	3.8445	0
93_P9_B08	-0.0926742293806	green3	2	3.3114	3.1072
93_P10_E03	NA	black	0	0.085425	0
93_P8_H09	NA	black	0	2.8817	0
93_P10_B02	NA	black	0	0	0
93_P8_B06	0.0843490931022	green3	2	3.4375	3.7463
93_P10_E05	NA	black	0	0.1177	0
93_P8_E06	NA	black	0	0.43616	0
93_P10_A02	NA	black	0	4.1932	0
93_P8_B04	NA	black	0	3.9678	0
93_P8_C05	-0.435725493644	green3	2	4.0667	2.6597
93_P9_F12	NA	black	0	0	0
93_P10_A01	-0.53978296798	green3	2	3.7208	2.1561
93_P8_A10	0.37271414633	green3	2	0.15963	3.0167
93_P9_B06	NA	black	0	2.8629	0
93_P10_D12	NA	black	0	1.451	0
93_P8_D04	NA	black	0	0	0
93_P9_B10	-0.234857662673	green3	2	3.3488	2.6079
93_P9_E12	NA	black	0	3.5691	0
93_P9_B02	NA	black	0	4.4137	0
93_P8_G11	0.602319456783	green3	2	3.9433	4.7178
93_P10_H08	NA	black	0	1.1104	0
93_P10_B04	0.0853853781091	green3	2	3.6363	3.6969
93_P9_C12	NA	black	0	0	0
93_P8_D11	NA	black	0	3.8449	0
93_P8_A03	NA	black	0	0	0
93_P9_F02	-2.07297820189	black	0	4.6686	0.7536
93_P10_F03	NA	black	0	0	0
93_P9_G11	NA	black	0	3.5699	0
93_P8_B09	0.506812881656	green3	2	1.664	1.9564
93_P9_E05	NA	black	0	0.68077	0
93_P8_E09	NA	black	0	0	0
93_P8_G03	NA	black	0	5.6887	0
93_P9_C10	NA	black	0	3.2813	0
93_P8_D06	NA	black	0	3.396	0
93_P8_C06	-2.16609485285	black	0	4.7192	0.69955
93_P10_C01	NA	black	0	4.2245	0
93_P8_A05	NA	black	0	0	0
93_P8_C11	NA	black	0	0.24732	0
